edge_probability,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
0.1,0.9,28330,14328.742335428406,110.45583613153109,13.535692808619775,67.74631894348138,145.30161414520464,degree_centrality,0.6538106159578067,0.5460557087788906,0.7455524910888534
0.1,0.9,28330,14328.742335428406,110.45583613153109,13.535692808619775,67.74631894348138,145.30161414520464,closeness_centrality,0.16715132743008843,0.12744132269626543,0.20653886100766122
0.1,0.9,28330,14328.742335428406,110.45583613153109,13.535692808619775,67.74631894348138,145.30161414520464,betweenness_centrality,1.4588134989166117e-05,4.154584707839183e-07,7.857865156683582e-05
0.1,0.9,28330,14328.742335428406,110.45583613153109,13.535692808619775,67.74631894348138,145.30161414520464,eigenvector_centrality,0.0001296660652361708,1.919430050776354e-09,0.001149279002088741
0.1,0.95,29727,14562.16407982502,112.3324606350101,13.914901525281035,68.61906811763649,150.57854928624508,degree_centrality,0.7282131578522923,0.6323123820583537,0.8092772697214561
0.1,0.95,29727,14562.16407982502,112.3324606350101,13.914901525281035,68.61906811763649,150.57854928624508,closeness_centrality,0.2007285332610993,0.16332814585495037,0.23873233241109326
0.1,0.95,29727,14562.16407982502,112.3324606350101,13.914901525281035,68.61906811763649,150.57854928624508,betweenness_centrality,1.5896284936345658e-05,6.604994306181566e-07,8.146166065316394e-05
0.1,0.95,29727,14562.16407982502,112.3324606350101,13.914901525281035,68.61906811763649,150.57854928624508,eigenvector_centrality,0.0001279401313475812,2.3389132256410145e-09,0.0009930684927138055
0.1,1.0,31125,14784.405677086497,114.09988553278258,14.179514220436838,70.48444379663364,152.06949259011333,degree_centrality,0.8067805357978112,0.7112788503411235,0.8983080918049707
0.1,1.0,31125,14784.405677086497,114.09988553278258,14.179514220436838,70.48444379663364,152.06949259011333,closeness_centrality,0.2408556890423354,0.21255692359588463,0.29406696042387537
0.1,1.0,31125,14784.405677086497,114.09988553278258,14.179514220436838,70.48444379663364,152.06949259011333,betweenness_centrality,1.72736316280611e-05,9.400543791707161e-07,8.494634526003607e-05
0.1,1.0,31125,14784.405677086497,114.09988553278258,14.179514220436838,70.48444379663364,152.06949259011333,eigenvector_centrality,0.00012981173988381935,2.7523824815534013e-11,0.0010801549665341859
0.15,0.0,4752,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.15,0.0,4752,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.15,0.0,4752,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,9.531848591947764e-37,0.0,1.88079096131566e-35
0.15,0.0,4752,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,7.362830177392403e-34,0.0,4.8148248609680896e-33
0.15,0.05,6071,4578.10568393809,33.16719830005608,6.630504958837979,9.818582177480858,49.71649280612373,degree_centrality,0.0019410009515975523,6.451508846631488e-05,0.005822486734084935
0.15,0.05,6071,4578.10568393809,33.16719830005608,6.630504958837979,9.818582177480858,49.71649280612373,closeness_centrality,0.0001930993610283028,5.735925369538674e-06,0.0006193491846992205
0.15,0.05,6071,4578.10568393809,33.16719830005608,6.630504958837979,9.818582177480858,49.71649280612373,betweenness_centrality,3.0158864209282977e-07,4.783367123574643e-12,3.2846026767124333e-06
0.15,0.05,6071,4578.10568393809,33.16719830005608,6.630504958837979,9.818582177480858,49.71649280612373,eigenvector_centrality,2.2050689982180244e-05,2.689680262192838e-11,0.0001795551791541939
0.15,0.1,7389,6939.4462228564435,51.66030703988523,6.701291388210279,30.936109029807337,77.72882179869907,degree_centrality,0.007490459831293041,0.0013064305414428783,0.02845115401364494
0.15,0.1,7389,6939.4462228564435,51.66030703988523,6.701291388210279,30.936109029807337,77.72882179869907,closeness_centrality,0.0007453609592138922,0.00011875723434429966,0.002751606778394809
0.15,0.1,7389,6939.4462228564435,51.66030703988523,6.701291388210279,30.936109029807337,77.72882179869907,betweenness_centrality,5.796404376293596e-07,5.840115245180099e-12,6.350653303301717e-06
0.15,0.1,7389,6939.4462228564435,51.66030703988523,6.701291388210279,30.936109029807337,77.72882179869907,eigenvector_centrality,4.054927234409355e-05,9.770625325175091e-12,0.0008017382851802116
0.15,0.15,8708,8648.575797748194,65.18264843975636,6.7119628391784385,49.94785250968984,88.0997874307288,degree_centrality,0.016591216270705297,0.006451508846631502,0.038725181851905606
0.15,0.15,8708,8648.575797748194,65.18264843975636,6.7119628391784385,49.94785250968984,88.0997874307288,closeness_centrality,0.0017052989415463082,0.0006162820357653016,0.004317707403621018
0.15,0.15,8708,8648.575797748194,65.18264843975636,6.7119628391784385,49.94785250968984,88.0997874307288,betweenness_centrality,8.381975700501042e-07,1.9147069420461748e-10,5.941262603225682e-06
0.15,0.15,8708,8648.575797748194,65.18264843975636,6.7119628391784385,49.94785250968984,88.0997874307288,eigenvector_centrality,4.7858229041018703e-05,7.49903932785278e-10,0.00047963441426716175
0.15,0.2,10027,10000.343631067459,75.9299753066051,6.933958309132912,58.27854765401769,101.30688917580468,degree_centrality,0.029246754084611498,0.012644957339397755,0.054257189400170956
0.15,0.2,10027,10000.343631067459,75.9299753066051,6.933958309132912,58.27854765401769,101.30688917580468,closeness_centrality,0.003133983463601459,0.00136293376828451,0.006284182088439678
0.15,0.2,10027,10000.343631067459,75.9299753066051,6.933958309132912,58.27854765401769,101.30688917580468,betweenness_centrality,1.1045242796469914e-06,3.949584827333224e-12,7.816648300266705e-06
0.15,0.2,10027,10000.343631067459,75.9299753066051,6.933958309132912,58.27854765401769,101.30688917580468,eigenvector_centrality,5.158928261055937e-05,1.8456162767519567e-09,0.000423389482291085
0.15,0.25,11345,11121.502517230823,84.82136341657343,7.003650906496315,67.5930820193323,108.03744229467871,degree_centrality,0.0454574603635425,0.020902888663086084,0.07240205803132205
0.15,0.25,11345,11121.502517230823,84.82136341657343,7.003650906496315,67.5930820193323,108.03744229467871,closeness_centrality,0.005094970575242673,0.0022312047532652367,0.008436338657260406
0.15,0.25,11345,11121.502517230823,84.82136341657343,7.003650906496315,67.5930820193323,108.03744229467871,betweenness_centrality,1.454830067129118e-06,2.727498706893868e-11,9.373844970625343e-06
0.15,0.25,11345,11121.502517230823,84.82136341657343,7.003650906496315,67.5930820193323,108.03744229467871,eigenvector_centrality,5.703652400926658e-05,6.984967079188304e-10,0.00036368765582713437
0.15,0.3,12664,12082.0672935139,92.48649066069466,7.705827567681544,72.66936153383148,115.87814355131367,degree_centrality,0.06530023709295019,0.035628457605522496,0.10582087385687323
0.15,0.3,12664,12082.0672935139,92.48649066069466,7.705827567681544,72.66936153383148,115.87814355131367,closeness_centrality,0.007695136978014986,0.0037992961996298692,0.013656711288412605
0.15,0.3,12664,12082.0672935139,92.48649066069466,7.705827567681544,72.66936153383148,115.87814355131367,betweenness_centrality,1.8058073349252984e-06,1.3935049385796255e-12,1.1193158242212012e-05
0.15,0.3,12664,12082.0672935139,92.48649066069466,7.705827567681544,72.66936153383148,115.87814355131367,eigenvector_centrality,5.85187517489479e-05,8.226064806009832e-11,0.00034649876629825986
0.15,0.35,13983,12922.481051305385,99.1727877735651,8.173917343531299,76.37304529510446,126.63813667865138,degree_centrality,0.08871160142578341,0.05425718940017094,0.13356236189738874
0.15,0.35,13983,12922.481051305385,99.1727877735651,8.173917343531299,76.37304529510446,126.63813667865138,closeness_centrality,0.011007373070489747,0.006462878182866868,0.018135092111533482
0.15,0.35,13983,12922.481051305385,99.1727877735651,8.173917343531299,76.37304529510446,126.63813667865138,betweenness_centrality,2.2267241822506515e-06,4.4871981054044394e-13,1.1283683608787836e-05
0.15,0.35,13983,12922.481051305385,99.1727877735651,8.173917343531299,76.37304529510446,126.63813667865138,eigenvector_centrality,6.136194691752066e-05,8.353739615357114e-10,0.0003795802153076891
0.15,0.4,15301,13669.296883369101,105.11818293644865,8.596982819997677,81.5577551701092,132.15657577124315,degree_centrality,0.11567194077514875,0.07025693133981709,0.16780374510088547
0.15,0.4,15301,13669.296883369101,105.11818293644865,8.596982819997677,81.5577551701092,132.15657577124315,closeness_centrality,0.015138417224255237,0.00812598936619627,0.024149338527941776
0.15,0.4,15301,13669.296883369101,105.11818293644865,8.596982819997677,81.5577551701092,132.15657577124315,betweenness_centrality,2.7098177743608434e-06,1.3823372718825867e-12,1.4030276944344637e-05
0.15,0.4,15301,13669.296883369101,105.11818293644865,8.596982819997677,81.5577551701092,132.15657577124315,eigenvector_centrality,6.306240339941374e-05,2.6112914117652752e-09,0.00037824108889742715
0.15,0.45,16620,14342.403660811788,110.44735271393643,8.884305798173386,86.51841651513455,139.7415836954608,degree_centrality,0.14630151126594731,0.09072434315575553,0.2059482911565942
0.15,0.45,16620,14342.403660811788,110.44735271393643,8.884305798173386,86.51841651513455,139.7415836954608,closeness_centrality,0.020238188689589365,0.011843141910213432,0.030963239654156306
0.15,0.45,16620,14342.403660811788,110.44735271393643,8.884305798173386,86.51841651513455,139.7415836954608,betweenness_centrality,3.261049148753567e-06,8.868414572458275e-12,1.6701609285089553e-05
0.15,0.45,16620,14342.403660811788,110.44735271393643,8.884305798173386,86.51841651513455,139.7415836954608,eigenvector_centrality,6.830230153995803e-05,2.139817570599483e-09,0.0004198308673510579
0.15,0.5,17938,14954.32335483101,115.31411981337999,9.211176566407202,90.5671361639647,144.96782489064196,degree_centrality,0.18041425138304212,0.11653037854228156,0.25606038612280446
0.15,0.5,17938,14954.32335483101,115.31411981337999,9.211176566407202,90.5671361639647,144.96782489064196,closeness_centrality,0.026420818455664172,0.01576018629011847,0.039612703405237495
0.15,0.5,17938,14954.32335483101,115.31411981337999,9.211176566407202,90.5671361639647,144.96782489064196,betweenness_centrality,3.845936996547672e-06,3.2734701315411543e-12,1.9012455573615897e-05
0.15,0.5,17938,14954.32335483101,115.31411981337999,9.211176566407202,90.5671361639647,144.96782489064196,eigenvector_centrality,7.130024595228118e-05,2.738303966681798e-10,0.00042170434246204544
0.15,0.55,19257,15516.114002327557,119.81275494945027,9.77779993137943,92.93947756601634,149.8556130485609,degree_centrality,0.21811557878098756,0.14251383042208995,0.29394687182464796
0.15,0.55,19257,15516.114002327557,119.81275494945027,9.77779993137943,92.93947756601634,149.8556130485609,closeness_centrality,0.03390407325414644,0.01953911790008087,0.051637696686212875
0.15,0.55,19257,15516.114002327557,119.81275494945027,9.77779993137943,92.93947756601634,149.8556130485609,betweenness_centrality,4.465955473558412e-06,1.7116765615306156e-09,2.0828789880629512e-05
0.15,0.55,19257,15516.114002327557,119.81275494945027,9.77779993137943,92.93947756601634,149.8556130485609,eigenvector_centrality,7.085131482788207e-05,6.885359187039357e-10,0.0004295210294258185
0.15,0.6,20576,16035.069461031138,123.95479021919184,10.192255093228622,96.39694827587651,154.93989214113907,degree_centrality,0.2593903969290818,0.18465831196271024,0.33910743375106844
0.15,0.6,20576,16035.069461031138,123.95479021919184,10.192255093228622,96.39694827587651,154.93989214113907,closeness_centrality,0.04286019573882543,0.026990682790034477,0.0617704697044811
0.15,0.6,20576,16035.069461031138,123.95479021919184,10.192255093228622,96.39694827587651,154.93989214113907,betweenness_centrality,5.155240551391482e-06,2.7036268958783004e-08,2.227590939383629e-05
0.15,0.6,20576,16035.069461031138,123.95479021919184,10.192255093228622,96.39694827587651,154.93989214113907,eigenvector_centrality,7.181148006215506e-05,1.5775815401160046e-13,0.0004837296212501532
0.15,0.65,21894,16516.941262187203,127.79382262096527,10.579815486856681,101.19949461696203,161.07695945576958,degree_centrality,0.304261802228996,0.2096095224270576,0.3874937501008048
0.15,0.65,21894,16516.941262187203,127.79382262096527,10.579815486856681,101.19949461696203,161.07695945576958,closeness_centrality,0.05356743905028577,0.0317687822449569,0.07373162256442084
0.15,0.65,21894,16516.941262187203,127.79382262096527,10.579815486856681,101.19949461696203,161.07695945576958,betweenness_centrality,5.906918820974584e-06,4.741214529510257e-08,2.460515328399886e-05
0.15,0.65,21894,16516.941262187203,127.79382262096527,10.579815486856681,101.19949461696203,161.07695945576958,eigenvector_centrality,7.31973437382807e-05,7.645556696222877e-09,0.00046993372232359337
0.15,0.7,23213,16967.338188558108,131.38811809235958,10.989686900355345,103.66882619566091,164.62069682762564,degree_centrality,0.3527358590990467,0.2642538023580264,0.455218464218319
0.15,0.7,23213,16967.338188558108,131.38811809235958,10.989686900355345,103.66882619566091,164.62069682762564,closeness_centrality,0.06631848138822712,0.046034779022167134,0.08945073399375345
0.15,0.7,23213,16967.338188558108,131.38811809235958,10.989686900355345,103.66882619566091,164.62069682762564,betweenness_centrality,6.709630870234249e-06,1.2105350079571954e-07,2.6967696831414017e-05
0.15,0.7,23213,16967.338188558108,131.38811809235958,10.989686900355345,103.66882619566091,164.62069682762564,eigenvector_centrality,7.385075622225919e-05,5.5169858689667646e-09,0.0005023564865050883
0.15,0.75,24532,17389.84620411767,134.7614224887724,11.329333557349925,106.26909360496434,167.59127795037256,degree_centrality,0.40471140788051735,0.31162400606441826,0.5283947033112368
0.15,0.75,24532,17389.84620411767,134.7614224887724,11.329333557349925,106.26909360496434,167.59127795037256,closeness_centrality,0.08139434651091763,0.05857273202255081,0.11183015734467282
0.15,0.75,24532,17389.84620411767,134.7614224887724,11.329333557349925,106.26909360496434,167.59127795037256,betweenness_centrality,7.569636486731459e-06,2.6823035303434874e-07,2.9699325670973995e-05
0.15,0.75,24532,17389.84620411767,134.7614224887724,11.329333557349925,106.26909360496434,167.59127795037256,eigenvector_centrality,7.449356748231096e-05,7.654423740899285e-11,0.0005108461363447275
0.15,0.8,25850,17787.437474435992,137.9317114684033,11.673609803239797,108.30603225485369,169.64414927791364,degree_centrality,0.46031051112078814,0.3438009064369929,0.5640070321446429
0.15,0.8,25850,17787.437474435992,137.9317114684033,11.673609803239797,108.30603225485369,169.64414927791364,closeness_centrality,0.09932089900793824,0.06759137277942029,0.12782213102146536
0.15,0.8,25850,17787.437474435992,137.9317114684033,11.673609803239797,108.30603225485369,169.64414927791364,betweenness_centrality,8.484964947539772e-06,5.764934881888858e-07,3.2468848989051215e-05
0.15,0.8,25850,17787.437474435992,137.9317114684033,11.673609803239797,108.30603225485369,169.64414927791364,eigenvector_centrality,7.555488973338922e-05,5.112711473801647e-10,0.0004940098382246694
0.15,0.85,27169,18163.435377441274,140.91785512780024,11.897368160952979,110.98355027572882,172.0365352322566,degree_centrality,0.5195392332381731,0.4128965661844164,0.6323123820583539
0.15,0.85,27169,18163.435377441274,140.91785512780024,11.897368160952979,110.98355027572882,172.0365352322566,closeness_centrality,0.12054806915788224,0.08909068393645196,0.15402999018243563
0.15,0.85,27169,18163.435377441274,140.91785512780024,11.897368160952979,110.98355027572882,172.0365352322566,betweenness_centrality,9.461485425450485e-06,8.849664535791117e-07,3.496076838621341e-05
0.15,0.85,27169,18163.435377441274,140.91785512780024,11.897368160952979,110.98355027572882,172.0365352322566,eigenvector_centrality,7.78177904465979e-05,1.496017528739101e-09,0.0005703364608097211
0.15,0.9,28488,18519.822248946708,143.76291176700403,12.233753899122778,112.60895261885595,174.3558976682789,degree_centrality,0.5823254463637679,0.4771535942968661,0.6977951968516636
0.15,0.9,28488,18519.822248946708,143.76291176700403,12.233753899122778,112.60895261885595,174.3558976682789,closeness_centrality,0.14574455650071302,0.11000388223165444,0.17978772572312665
0.15,0.9,28488,18519.822248946708,143.76291176700403,12.233753899122778,112.60895261885595,174.3558976682789,betweenness_centrality,1.0489417366092459e-05,1.1988365955438737e-06,3.729585594960132e-05
0.15,0.9,28488,18519.822248946708,143.76291176700403,12.233753899122778,112.60895261885595,174.3558976682789,eigenvector_centrality,7.834461511175027e-05,8.363756666330587e-12,0.0005641081329153721
0.15,0.95,29806,18858.297383900874,146.47438030573622,12.581654466348976,114.5043122435381,177.3422525651818,degree_centrality,0.6485430880147092,0.5401364494121061,0.731746262157062
0.15,0.95,29806,18858.297383900874,146.47438030573622,12.581654466348976,114.5043122435381,177.3422525651818,closeness_centrality,0.17551704703544732,0.13969958184879233,0.2020935952533714
0.15,0.95,29806,18858.297383900874,146.47438030573622,12.581654466348976,114.5043122435381,177.3422525651818,betweenness_centrality,1.1572210037254733e-05,1.6131409596049462e-06,3.951380326491859e-05
0.15,0.95,29806,18858.297383900874,146.47438030573622,12.581654466348976,114.5043122435381,177.3422525651818,eigenvector_centrality,7.795935120191995e-05,3.220580332172251e-08,0.000594705561627661
0.15,1.0,31125,19181.045543645945,149.0578875735957,12.921113846264907,116.62727373472883,181.95810637615637,degree_centrality,0.7184084127675353,0.6196029096304897,0.8020677085853453
0.15,1.0,31125,19181.045543645945,149.0578875735957,12.921113846264907,116.62727373472883,181.95810637615637,closeness_centrality,0.2109397062635393,0.1939957076126752,0.22637562326869806
0.15,1.0,31125,19181.045543645945,149.0578875735957,12.921113846264907,116.62727373472883,181.95810637615637,betweenness_centrality,1.2714178586552234e-05,2.088464036948832e-06,4.16980754664337e-05
0.15,1.0,31125,19181.045543645945,149.0578875735957,12.921113846264907,116.62727373472883,181.95810637615637,eigenvector_centrality,7.775181258738695e-05,1.4055446982181677e-08,0.00056186782627617
0.2,0.0,6386,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.2,0.0,6386,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.2,0.0,6386,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,7.225998873374766e-37,0.0,9.215875710446734e-36
0.2,0.0,6386,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,3.559118537227612e-34,0.0,4.8148248609680896e-33
0.2,0.05,7623,4870.231825804662,35.50211817743683,7.657082832093142,14.598285174146604,58.57645456019703,degree_centrality,0.0017215206206351483,0.0001451589490492085,0.006451508846631506
0.2,0.05,7623,4870.231825804662,35.50211817743683,7.657082832093142,14.598285174146604,58.57645456019703,closeness_centrality,0.00017459242297875995,1.4166423382833703e-05,0.0006933632248208903
0.2,0.05,7623,4870.231825804662,35.50211817743683,7.657082832093142,14.598285174146604,58.57645456019703,betweenness_centrality,1.61005623258555e-07,1.1263735319141013e-10,1.8919111484092635e-06
0.2,0.05,7623,4870.231825804662,35.50211817743683,7.657082832093142,14.598285174146604,58.57645456019703,eigenvector_centrality,1.1590904305987996e-05,1.2887678346361662e-10,9.450982470629354e-05
0.2,0.1,8860,7563.284100808915,56.61681623408682,8.319830123572343,31.654844919407424,77.85750379110246,degree_centrality,0.00662402219319043,0.0010322414154610416,0.01756423283495427
0.2,0.1,8860,7563.284100808915,56.61681623408682,8.319830123572343,31.654844919407424,77.85750379110246,closeness_centrality,0.0007048113108896681,0.00010588629425882467,0.001798301309887906
0.2,0.1,8860,7563.284100808915,56.61681623408682,8.319830123572343,31.654844919407424,77.85750379110246,betweenness_centrality,3.348602110361406e-07,1.1702689668126964e-12,2.8830977689476684e-06
0.2,0.1,8860,7563.284100808915,56.61681623408682,8.319830123572343,31.654844919407424,77.85750379110246,eigenvector_centrality,2.143954462226875e-05,4.5299303773810527e-10,0.00022157405490566613
0.2,0.15,10097,9572.71075788033,72.53412830293297,7.882781721348802,49.178250393728675,94.05079329855324,degree_centrality,0.014621828680182572,0.004128965661844163,0.03412848179868065
0.2,0.15,10097,9572.71075788033,72.53412830293297,7.882781721348802,49.178250393728675,94.05079329855324,closeness_centrality,0.0016291667353507525,0.0004199235050615538,0.0037187613935127798
0.2,0.15,10097,9572.71075788033,72.53412830293297,7.882781721348802,49.178250393728675,94.05079329855324,betweenness_centrality,5.296967917999633e-07,3.913727294849345e-11,4.929025215023226e-06
0.2,0.15,10097,9572.71075788033,72.53412830293297,7.882781721348802,49.178250393728675,94.05079329855324,eigenvector_centrality,2.6493712269253406e-05,7.446942621565894e-10,0.00027280691136505314
0.2,0.2,11334,11194.98932696476,85.37784050536976,7.755168457746945,60.32896141514386,106.45456886815553,degree_centrality,0.025798809696617766,0.010903049950807243,0.04703149949194368
0.2,0.2,11334,11194.98932696476,85.37784050536976,7.755168457746945,60.32896141514386,106.45456886815553,closeness_centrality,0.003014345026985673,0.0011392912618611503,0.006029635504687466
0.2,0.2,11334,11194.98932696476,85.37784050536976,7.755168457746945,60.32896141514386,106.45456886815553,betweenness_centrality,7.814712169352945e-07,8.743490429558074e-13,5.400879316902815e-06
0.2,0.2,11334,11194.98932696476,85.37784050536976,7.755168457746945,60.32896141514386,106.45456886815553,eigenvector_centrality,3.183838968716107e-05,3.104548873472788e-09,0.0002480942080931559
0.2,0.25,12571,12561.547117949876,96.25116804632462,7.4115212236297845,73.52692692991246,119.61656239394254,degree_centrality,0.04004877340688052,0.018644860566765047,0.07457944226706019
0.2,0.25,12571,12561.547117949876,96.25116804632462,7.4115212236297845,73.52692692991246,119.61656239394254,closeness_centrality,0.004909492479666499,0.0020264287321961217,0.009702078098492667
0.2,0.25,12571,12561.547117949876,96.25116804632462,7.4115212236297845,73.52692692991246,119.61656239394254,betweenness_centrality,1.0588830977736108e-06,2.995117891735104e-12,7.742683012361582e-06
0.2,0.25,12571,12561.547117949876,96.25116804632462,7.4115212236297845,73.52692692991246,119.61656239394254,eigenvector_centrality,3.449463927018461e-05,1.4790450862206367e-10,0.00024566160447224444
0.2,0.3,13808,13744.67861292377,105.64465569555327,7.869025299481166,79.92988790545728,134.9833493846339,degree_centrality,0.05755403945097664,0.025806035386526014,0.1032241415461041
0.2,0.3,13808,13744.67861292377,105.64465569555327,7.869025299481166,79.92988790545728,134.9833493846339,closeness_centrality,0.007426073771108945,0.002887233774071721,0.015040868603733217
0.2,0.3,13808,13744.67861292377,105.64465569555327,7.869025299481166,79.92988790545728,134.9833493846339,betweenness_centrality,1.3841053802832013e-06,1.4180380666912731e-10,9.074612972865591e-06
0.2,0.3,13808,13744.67861292377,105.64465569555327,7.869025299481166,79.92988790545728,134.9833493846339,eigenvector_centrality,3.773940515625468e-05,6.83069482894562e-11,0.0002203921170758349
0.2,0.35,15045,14789.08693694707,113.95153974183366,7.938912749380462,88.65507005257652,142.24721147436432,degree_centrality,0.0781175787487298,0.03562845760552249,0.12490121127078596
0.2,0.35,15045,14789.08693694707,113.95153974183366,7.938912749380462,88.65507005257652,142.24721147436432,closeness_centrality,0.01060235125054624,0.004125519042699093,0.019217553656455364
0.2,0.35,15045,14789.08693694707,113.95153974183366,7.938912749380462,88.65507005257652,142.24721147436432,betweenness_centrality,1.7499939186409483e-06,8.407368578199284e-11,1.0603176753178713e-05
0.2,0.35,15045,14789.08693694707,113.95153974183366,7.938912749380462,88.65507005257652,142.24721147436432,eigenvector_centrality,4.0278595840860005e-05,2.231233867445866e-09,0.000375222927303096
0.2,0.4,16282,15724.58282542465,121.38775443669927,8.32986517485722,99.84848071218345,151.39691597386374,degree_centrality,0.10191035628457604,0.060015161045789564,0.14251383042208995
0.2,0.4,16282,15724.58282542465,121.38775443669927,8.32986517485722,99.84848071218345,151.39691597386374,closeness_centrality,0.01458995561481228,0.007457204730597597,0.023909423490156772
0.2,0.4,16282,15724.58282542465,121.38775443669927,8.32986517485722,99.84848071218345,151.39691597386374,betweenness_centrality,2.1658027976650356e-06,5.652438750413482e-10,1.1502341240325064e-05
0.2,0.4,16282,15724.58282542465,121.38775443669927,8.32986517485722,99.84848071218345,151.39691597386374,eigenvector_centrality,4.291357486696837e-05,3.2192785306382647e-08,0.00043086188267523563
0.2,0.45,17519,16572.138615459397,128.1601867117548,8.750019982015754,105.86086722747615,156.78834586393256,degree_centrality,0.1287767616651344,0.08130514023967354,0.19162594151707227
0.2,0.45,17519,16572.138615459397,128.1601867117548,8.750019982015754,105.86086722747615,156.78834586393256,closeness_centrality,0.019470173971321916,0.01064131047792674,0.03133460454888448
0.2,0.45,17519,16572.138615459397,128.1601867117548,8.750019982015754,105.86086722747615,156.78834586393256,betweenness_centrality,2.6132674704066453e-06,4.5320623217801324e-11,1.2273743835446062e-05
0.2,0.45,17519,16572.138615459397,128.1601867117548,8.750019982015754,105.86086722747615,156.78834586393256,eigenvector_centrality,4.35325940640969e-05,3.678845707913993e-09,0.0004797575284020499
0.2,0.5,18756,17347.114113233743,134.33126605064822,9.053568157872954,109.99408421460224,161.17674001793614,degree_centrality,0.15882234157513592,0.10582087385687328,0.2322543184787341
0.2,0.5,18756,17347.114113233743,134.33126605064822,9.053568157872954,109.99408421460224,161.17674001793614,closeness_centrality,0.025388685281701184,0.015052914084875578,0.04006379776699479
0.2,0.5,18756,17347.114113233743,134.33126605064822,9.053568157872954,109.99408421460224,161.17674001793614,betweenness_centrality,3.1232295683570935e-06,4.350462158520821e-09,1.4251204038057205e-05
0.2,0.5,18756,17347.114113233743,134.33126605064822,9.053568157872954,109.99408421460224,161.17674001793614,eigenvector_centrality,4.5633771264027695e-05,1.7849361372232815e-11,0.0004984434521599206
0.2,0.55,19992,18060.56329175568,139.99644413842356,9.25098219292443,111.75983017611804,166.0520778421971,degree_centrality,0.19202567700520976,0.13651392719472266,0.27678585829260804
0.2,0.55,19992,18060.56329175568,139.99644413842356,9.25098219292443,111.75983017611804,166.0520778421971,closeness_centrality,0.03250258772022106,0.020570528712288927,0.0510843939146839
0.2,0.55,19992,18060.56329175568,139.99644413842356,9.25098219292443,111.75983017611804,166.0520778421971,betweenness_centrality,3.6866744027940895e-06,4.893787642098729e-10,1.5420621231575156e-05
0.2,0.55,19992,18060.56329175568,139.99644413842356,9.25098219292443,111.75983017611804,166.0520778421971,eigenvector_centrality,4.89532888336618e-05,1.6880656231261133e-10,0.00041390815208460315
0.2,0.6,21229,18722.635495734587,145.2887472154922,9.683951488556227,115.42732936401839,171.97347269635478,degree_centrality,0.2283287043757359,0.16780374510088547,0.31612393348494366
0.2,0.6,21229,18722.635495734587,145.2887472154922,9.683951488556227,115.42732936401839,171.97347269635478,closeness_centrality,0.04100038051235125,0.026573417210209564,0.0617704697044811
0.2,0.6,21229,18722.635495734587,145.2887472154922,9.683951488556227,115.42732936401839,171.97347269635478,betweenness_centrality,4.289227262359776e-06,1.0072405653104351e-08,1.6888421111394926e-05
0.2,0.6,21229,18722.635495734587,145.2887472154922,9.683951488556227,115.42732936401839,171.97347269635478,eigenvector_centrality,4.890628990801595e-05,8.549037328799815e-09,0.0004360772565816516
0.2,0.65,22466,19339.85700571847,150.20522416998548,10.021470047107861,120.01106896370163,176.754097785667,degree_centrality,0.26783129304366066,0.19872260124836696,0.358074869760165
0.2,0.65,22466,19339.85700571847,150.20522416998548,10.021470047107861,120.01106896370163,176.754097785667,closeness_centrality,0.05111253733453296,0.033514197298269384,0.07420006083467869
0.2,0.65,22466,19339.85700571847,150.20522416998548,10.021470047107861,120.01106896370163,176.754097785667,betweenness_centrality,4.948248116155241e-06,3.2888565451889094e-08,1.9077759654957686e-05
0.2,0.65,22466,19339.85700571847,150.20522416998548,10.021470047107861,120.01106896370163,176.754097785667,eigenvector_centrality,5.032713302735522e-05,2.4991560464296376e-14,0.0005182056084204274
0.2,0.7,23703,19917.970654007237,154.82424871622106,10.345172765490542,122.83799831529491,181.6683267485261,degree_centrality,0.3103912517540037,0.2400606441831583,0.39755810390154994
0.2,0.7,23703,19917.970654007237,154.82424871622106,10.345172765490542,122.83799831529491,181.6683267485261,closeness_centrality,0.0630410637876349,0.04337280477835015,0.08692611186752615
0.2,0.7,23703,19917.970654007237,154.82424871622106,10.345172765490542,122.83799831529491,181.6683267485261,betweenness_centrality,5.653132884306173e-06,1.1347919249106263e-07,2.0520097653294027e-05
0.2,0.7,23703,19917.970654007237,154.82424871622106,10.345172765490542,122.83799831529491,181.6683267485261,eigenvector_centrality,5.057000482067011e-05,1.0651505847740694e-12,0.0005208826888381795
0.2,0.75,24940,20461.674445952503,159.15127942870575,10.629256973860375,125.50598415496218,190.99198086926026,degree_centrality,0.35619644844437975,0.28102772535926834,0.44981532555926507
