graph_size,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
50,0.4,640,612.7771445682512,21.8235501197466,2.757613742641809,16.205755074277327,27.750424497378678,closeness_centrality,0.027263268125742077,0.01129444016456589,0.05317093425605537
50,0.4,640,612.7771445682512,21.8235501197466,2.757613742641809,16.205755074277327,27.750424497378678,betweenness_centrality,0.0001688941915976346,7.568414412846424e-09,0.0017000509459366088
50,0.4,640,612.7771445682512,21.8235501197466,2.757613742641809,16.205755074277327,27.750424497378678,eigenvector_centrality,0.0008117930162850984,1.8613050284439277e-08,0.0035816409082243734
50,0.45,689,646.1341490094858,23.123758989809804,2.6106950935974442,16.94272066844354,29.094378898596037,degree_centrality,0.1314285714285714,0.05997501041232818,0.23990004164931278
50,0.45,689,646.1341490094858,23.123758989809804,2.6106950935974442,16.94272066844354,29.094378898596037,closeness_centrality,0.03372376147153572,0.016075306556947905,0.06961479289940828
50,0.45,689,646.1341490094858,23.123758989809804,2.6106950935974442,16.94272066844354,29.094378898596037,betweenness_centrality,0.00018726551836310127,1.2173403536941036e-07,0.0018945821698497286
50,0.45,689,646.1341490094858,23.123758989809804,2.6106950935974442,16.94272066844354,29.094378898596037,eigenvector_centrality,0.0009123080915281962,6.577369373085325e-09,0.004042596868822088
50,0.5,738,676.6213038495637,24.294413086803768,2.6608677233515357,17.634598373081207,29.78952431706762,degree_centrality,0.16248229904206574,0.07038733860891293,0.3036234902124114
50,0.5,738,676.6213038495637,24.294413086803768,2.6608677233515357,17.634598373081207,29.78952431706762,closeness_centrality,0.0418290718532953,0.018526234567901253,0.0901936524453694
50,0.5,738,676.6213038495637,24.294413086803768,2.6608677233515357,17.634598373081207,29.78952431706762,betweenness_centrality,0.0002110502101131418,5.825625280663849e-07,0.002043314857691723
50,0.5,738,676.6213038495637,24.294413086803768,2.6608677233515357,17.634598373081207,29.78952431706762,eigenvector_centrality,0.0009964601524513077,1.8139244578925214e-06,0.0044266181715827265
50,0.55,786,704.1480832330249,25.370706330809867,2.6593976980106837,18.286675069660898,31.105738760760588,degree_centrality,0.19530195751770094,0.08163265306122448,0.3502707205331112
50,0.55,786,704.1480832330249,25.370706330809867,2.6593976980106837,18.286675069660898,31.105738760760588,closeness_centrality,0.05069174210895639,0.023509090952487613,0.1067111111111111
50,0.55,786,704.1480832330249,25.370706330809867,2.6593976980106837,18.286675069660898,31.105738760760588,betweenness_centrality,0.00023161521224846846,5.484608623498546e-07,0.0021775304353091373
50,0.55,786,704.1480832330249,25.370706330809867,2.6593976980106837,18.286675069660898,31.105738760760588,eigenvector_centrality,0.0009974402869835823,5.677998322889875e-07,0.004213214358271308
50,0.6,835,730.2131629665885,26.42057674320646,2.648723848808333,19.48830893083055,31.73022962566838,degree_centrality,0.23123698458975428,0.10662224073302792,0.3502707205331112
50,0.6,835,730.2131629665885,26.42057674320646,2.648723848808333,19.48830893083055,31.73022962566838,closeness_centrality,0.06094623366157145,0.02754061533866506,0.1067111111111111
50,0.6,835,730.2131629665885,26.42057674320646,2.648723848808333,19.48830893083055,31.73022962566838,betweenness_centrality,0.00025195055245913196,1.353760079796692e-08,0.0022823604525260438
50,0.6,835,730.2131629665885,26.42057674320646,2.648723848808333,19.48830893083055,31.73022962566838,eigenvector_centrality,0.0009789748764657538,6.554502781106014e-06,0.0036885262078764835
50,0.65,884,754.503453259576,27.377467877222326,2.615242389915305,21.56760381194384,32.87895984835629,degree_centrality,0.2707371928363181,0.16659725114535612,0.453561016243232
50,0.65,884,754.503453259576,27.377467877222326,2.615242389915305,21.56760381194384,32.87895984835629,closeness_centrality,0.07317315752883193,0.03577939149005192,0.148225
50,0.65,884,754.503453259576,27.377467877222326,2.615242389915305,21.56760381194384,32.87895984835629,betweenness_centrality,0.000275452984748515,2.3389318948836307e-06,0.002298958995429381
50,0.65,884,754.503453259576,27.377467877222326,2.615242389915305,21.56760381194384,32.87895984835629,eigenvector_centrality,0.0010101630773057964,2.357816847880965e-06,0.0038603594550689056
50,0.7,932,776.7972787743994,28.263605309634467,2.681487327676063,22.359071765402085,32.919263450058395,degree_centrality,0.31253644314868795,0.18367346938775503,0.453561016243232
50,0.7,932,776.7972787743994,28.263605309634467,2.681487327676063,22.359071765402085,32.919263450058395,closeness_centrality,0.08693882022570597,0.04326829984843325,0.148225
50,0.7,932,776.7972787743994,28.263605309634467,2.681487327676063,22.359071765402085,32.919263450058395,betweenness_centrality,0.0002993288117176444,2.3733966136806628e-07,0.002350756427088449
50,0.7,932,776.7972787743994,28.263605309634467,2.681487327676063,22.359071765402085,32.919263450058395,eigenvector_centrality,0.000998046087280577,2.1383324519088604e-07,0.0036252960964776276
50,0.75,981,798.207333061478,29.102383726836546,2.7186014600457424,23.29550663662462,33.486304042782294,degree_centrality,0.3587838400666389,0.22032486463973341,0.510204081632653
50,0.75,981,798.207333061478,29.102383726836546,2.7186014600457424,23.29550663662462,33.486304042782294,closeness_centrality,0.1036600378374529,0.04864456924433657,0.17422894375857342
50,0.75,981,798.207333061478,29.102383726836546,2.7186014600457424,23.29550663662462,33.486304042782294,betweenness_centrality,0.000326096482424485,7.561540429893406e-10,0.0024484788176805487
50,0.75,981,798.207333061478,29.102383726836546,2.7186014600457424,23.29550663662462,33.486304042782294,eigenvector_centrality,0.00101219512544471,6.401603698153211e-09,0.003182539840672048
50,0.8,1030,818.4091554803018,29.897278614454624,2.7941743862390127,23.874640058543577,35.595447020337964,degree_centrality,0.40804664723032075,0.23990004164931278,0.5397750937109537
50,0.8,1030,818.4091554803018,29.897278614454624,2.7941743862390127,23.874640058543577,35.595447020337964,closeness_centrality,0.12298878670029795,0.05452750231863385,0.18797302369937507
50,0.8,1030,818.4091554803018,29.897278614454624,2.7941743862390127,23.874640058543577,35.595447020337964,betweenness_centrality,0.00035418519275245573,6.039959764170641e-09,0.0025413398206992183
50,0.8,1030,818.4091554803018,29.897278614454624,2.7941743862390127,23.874640058543577,35.595447020337964,eigenvector_centrality,0.0009895672752742299,1.0391590961531443e-07,0.0039229224016924195
50,0.85,1079,837.5326482045173,30.663290915154175,2.8636788469318897,24.685297603274027,36.087300116667635,degree_centrality,0.46007496876301546,0.3036234902124114,0.5701790920449812
50,0.85,1079,837.5326482045173,30.663290915154175,2.8636788469318897,24.685297603274027,36.087300116667635,closeness_centrality,0.1450725814068613,0.0756580830078797,0.19305459725519203
50,0.85,1079,837.5326482045173,30.663290915154175,2.8636788469318897,24.685297603274027,36.087300116667635,betweenness_centrality,0.00038219578438713207,1.3455713237410553e-06,0.002587951296306301
50,0.85,1079,837.5326482045173,30.663290915154175,2.8636788469318897,24.685297603274027,36.087300116667635,eigenvector_centrality,0.0009679274380833741,1.1245533402517122e-07,0.003146615047002787
50,0.9,1128,855.6877202665773,31.38387197264346,2.9386892815431986,25.435541192428246,37.27994519461003,degree_centrality,0.5154852144939607,0.40024989587671794,0.6334860474802165
50,0.9,1128,855.6877202665773,31.38387197264346,2.9386892815431986,25.435541192428246,37.27994519461003,closeness_centrality,0.17115684863706832,0.1140007463345404,0.2508670012568142
50,0.9,1128,855.6877202665773,31.38387197264346,2.9386892815431986,25.435541192428246,37.27994519461003,betweenness_centrality,0.00041135200049085,3.5156420644736413e-06,0.0026441216462561794
50,0.9,1128,855.6877202665773,31.38387197264346,2.9386892815431986,25.435541192428246,37.27994519461003,eigenvector_centrality,0.000977024067286827,1.831165473329637e-08,0.003950839871137106
50,0.95,1176,872.6237367383211,32.04292905677523,2.954119694454433,25.906361686413288,38.31370188298623,degree_centrality,0.5731945022907121,0.453561016243232,0.7001249479383591
50,0.95,1176,872.6237367383211,32.04292905677523,2.954119694454433,25.906361686413288,38.31370188298623,closeness_centrality,0.20094730931936602,0.13878623820328273,0.2900453209966724
50,0.95,1176,872.6237367383211,32.04292905677523,2.954119694454433,25.906361686413288,38.31370188298623,betweenness_centrality,0.0004418196575718465,7.466715102861007e-06,0.002724384626346242
50,0.95,1176,872.6237367383211,32.04292905677523,2.954119694454433,25.906361686413288,38.31370188298623,eigenvector_centrality,0.0010245954554813253,7.548164638150037e-06,0.003966753449087587
50,1.0,1225,889.1258794713196,32.70781849608679,3.0605188773123686,26.356164603852807,39.296628369627285,degree_centrality,0.6345855893377759,0.510204081632653,0.7346938775510201
50,1.0,1225,889.1258794713196,32.70781849608679,3.0605188773123686,26.356164603852807,39.296628369627285,closeness_centrality,0.23578255205825013,0.17937716262975784,0.3119876633390148
50,1.0,1225,889.1258794713196,32.70781849608679,3.0605188773123686,26.356164603852807,39.296628369627285,betweenness_centrality,0.0004739742346232831,1.3043283398994266e-05,0.0028170046297002083
50,1.0,1225,889.1258794713196,32.70781849608679,3.0605188773123686,26.356164603852807,39.296628369627285,eigenvector_centrality,0.0010068130258047716,6.890247039640547e-06,0.0036266150928747575
100,0.0,500,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
100,0.0,500,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
100,0.0,500,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,1.887796907646561e-35,0.0,1.925929944387236e-34
100,0.0,500,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,7.973349969763156e-34,0.0,4.8148248609680896e-33
100,0.05,722,637.7963286400416,10.291268131238343,3.0545785843593203,3.4594316186372978,16.495261691472315,degree_centrality,0.0023487399244975006,0.00010203040506070772,0.008264462809917356
100,0.05,722,637.7963286400416,10.291268131238343,3.0545785843593203,3.4594316186372978,16.495261691472315,closeness_centrality,0.0073092137819329205,0.0009877551020408156,0.018921481620731827
100,0.05,722,637.7963286400416,10.291268131238343,3.0545785843593203,3.4594316186372978,16.495261691472315,betweenness_centrality,6.022775452373216e-05,9.934644121266433e-09,0.0007034582693670168
100,0.05,722,637.7963286400416,10.291268131238343,3.0545785843593203,3.4594316186372978,16.495261691472315,eigenvector_centrality,0.00029759311451825547,2.075301174378069e-10,0.0019805659167313294
100,0.1,945,937.423850116138,15.90767930360289,3.606942820589957,7.781359713524661,26.366083795322748,degree_centrality,0.009080706050403025,0.0009182736455463729,0.03305785123966942
100,0.1,945,937.423850116138,15.90767930360289,3.606942820589957,7.781359713524661,26.366083795322748,closeness_centrality,0.01642334415878785,0.0050247764581819905,0.030768859125879913
100,0.1,945,937.423850116138,15.90767930360289,3.606942820589957,7.781359713524661,26.366083795322748,betweenness_centrality,8.55351802733635e-05,1.0536666562104987e-08,0.0008552082540141452
100,0.1,945,937.423850116138,15.90767930360289,3.606942820589957,7.781359713524661,26.366083795322748,eigenvector_centrality,0.00047155052169808225,3.168966801718142e-08,0.0036232733206184734
100,0.15,1168,1145.1025775002379,20.017011808360763,3.405619798223151,9.481799431665753,28.16298271259506,degree_centrality,0.01958575655545354,0.0016324864809713303,0.05876951331496788
100,0.15,1168,1145.1025775002379,20.017011808360763,3.405619798223151,9.481799431665753,28.16298271259506,closeness_centrality,0.02212654298215094,0.008151792514798053,0.041615999999999986
100,0.15,1168,1145.1025775002379,20.017011808360763,3.405619798223151,9.481799431665753,28.16298271259506,betweenness_centrality,9.373219998451035e-05,8.68751923255396e-11,0.0008657326808722014
100,0.15,1168,1145.1025775002379,20.017011808360763,3.405619798223151,9.481799431665753,28.16298271259506,eigenvector_centrality,0.00047097924761595173,7.986275652515556e-08,0.003945232908706586
100,0.2,1390,1304.5099172115963,23.140504724476543,3.3758863906188448,15.569262272916092,30.119913990703175,degree_centrality,0.034325068870523445,0.008264462809917356,0.09805121926334048
100,0.2,1390,1304.5099172115963,23.140504724476543,3.3758863906188448,15.569262272916092,30.119913990703175,closeness_centrality,0.027250291257385,0.011560604936450372,0.044963141604683496
100,0.2,1390,1304.5099172115963,23.140504724476543,3.3758863906188448,15.569262272916092,30.119913990703175,betweenness_centrality,0.00010292270594016523,1.1186961454650515e-08,0.001074905464516918
100,0.2,1390,1304.5099172115963,23.140504724476543,3.3758863906188448,15.569262272916092,30.119913990703175,eigenvector_centrality,0.0004976280850383236,1.1035275028137803e-08,0.005455803298695782
100,0.25,1612,1434.5775960745689,25.75535705860728,3.2783789779591506,18.165113089779982,32.76680424056753,degree_centrality,0.05245587184981125,0.014692378328741967,0.11794714825017855
100,0.25,1612,1434.5775960745689,25.75535705860728,3.2783789779591506,18.165113089779982,32.76680424056753,closeness_centrality,0.03270519720440298,0.014900558915540289,0.051344266385993764
100,0.25,1612,1434.5775960745689,25.75535705860728,3.2783789779591506,18.165113089779982,32.76680424056753,betweenness_centrality,0.00011014543976654695,7.053517432699089e-09,0.0012448755411123887
100,0.25,1612,1434.5775960745689,25.75535705860728,3.2783789779591506,18.165113089779982,32.76680424056753,eigenvector_centrality,0.0004379375457311742,3.6692358991152153e-10,0.0039248387191651345
100,0.3,1835,1544.9959252430344,27.966068116419574,3.125912644047179,19.179556826543305,35.03650112534277,degree_centrality,0.07469850015304566,0.026119783695541274,0.1715131109070503
100,0.3,1835,1544.9959252430344,27.966068116419574,3.125912644047179,19.179556826543305,35.03650112534277,closeness_centrality,0.038970615009297285,0.019892765131910288,0.06346848818746906
100,0.3,1835,1544.9959252430344,27.966068116419574,3.125912644047179,19.179556826543305,35.03650112534277,betweenness_centrality,0.00011917809917554744,1.7613321848907524e-08,0.0013929763451592655
100,0.3,1835,1544.9959252430344,27.966068116419574,3.125912644047179,19.179556826543305,35.03650112534277,eigenvector_centrality,0.0004059862579065243,2.1803882007866425e-08,0.004672769983309576
100,0.35,2058,1640.6247582670642,29.886389702335897,3.2475465484342196,20.359071765402085,38.6002694037948,degree_centrality,0.10097745128048162,0.033057851239669436,0.18865421895724932
100,0.35,2058,1640.6247582670642,29.886389702335897,3.2475465484342196,20.359071765402085,38.6002694037948,closeness_centrality,0.04612004507080525,0.023079126902623617,0.0681050213452728
100,0.35,2058,1640.6247582670642,29.886389702335897,3.2475465484342196,20.359071765402085,38.6002694037948,betweenness_centrality,0.000125898425033182,6.101542379449645e-10,0.0013828552010914552
100,0.35,2058,1640.6247582670642,29.886389702335897,3.2475465484342196,20.359071765402085,38.6002694037948,eigenvector_centrality,0.0003692737330071902,2.1271463154006245e-06,0.0037167097689427228
100,0.4,2280,1724.625313111631,31.547448024098014,3.2808102717065895,22.10033510255287,41.03616790745732,degree_centrality,0.13134986225895323,0.05876951331496788,0.25507601265177027
100,0.4,2280,1724.625313111631,31.547448024098014,3.2808102717065895,22.10033510255287,41.03616790745732,closeness_centrality,0.05445312956901884,0.029583505393871758,0.08681441326530616
100,0.4,2280,1724.625313111631,31.547448024098014,3.2808102717065895,22.10033510255287,41.03616790745732,betweenness_centrality,0.00013583121731154543,2.5508757792137535e-08,0.001448987118907038
100,0.4,2280,1724.625313111631,31.547448024098014,3.2808102717065895,22.10033510255287,41.03616790745732,eigenvector_centrality,0.0003743985740404258,7.631465368927771e-08,0.003823332117435794
100,0.45,2502,1799.8157322927875,33.04144631007285,3.365385454781802,22.957493895623603,43.236534022463765,degree_centrality,0.16567697173757787,0.0858075706560555,0.2866034078155292
100,0.45,2502,1799.8157322927875,33.04144631007285,3.365385454781802,22.957493895623603,43.236534022463765,closeness_centrality,0.06399086508814303,0.03484004530996731,0.09617921339709097
100,0.45,2502,1799.8157322927875,33.04144631007285,3.365385454781802,22.957493895623603,43.236534022463765,betweenness_centrality,0.0001445560154063843,7.813005074751102e-08,0.0014931408270823377
100,0.45,2502,1799.8157322927875,33.04144631007285,3.365385454781802,22.957493895623603,43.236534022463765,eigenvector_centrality,0.0003800113890392825,5.701584481599787e-08,0.004012799390905871
100,0.5,2725,1868.1686885494971,34.418858668046354,3.6060315779687913,23.92167934234574,46.640725298505764,degree_centrality,0.20413631262116114,0.11111111111111113,0.33149678604224064
100,0.5,2725,1868.1686885494971,34.418858668046354,3.6060315779687913,23.92167934234574,46.640725298505764,closeness_centrality,0.07497003973542965,0.04337843180839113,0.11968059110478678
100,0.5,2725,1868.1686885494971,34.418858668046354,3.6060315779687913,23.92167934234574,46.640725298505764,betweenness_centrality,0.00015235730002821694,1.2515718241579014e-10,0.0015073281175728994
100,0.5,2725,1868.1686885494971,34.418858668046354,3.6060315779687913,23.92167934234574,46.640725298505764,eigenvector_centrality,0.0003609516392111109,1.82284190138761e-09,0.003407191791590363
100,0.55,2948,1930.5829414669981,35.651608331412106,3.7149264093039345,25.11299922828509,48.380393942862334,degree_centrality,0.24682379349046016,0.1396796245281094,0.3796551372308949
100,0.55,2948,1930.5829414669981,35.651608331412106,3.7149264093039345,25.11299922828509,48.380393942862334,closeness_centrality,0.08766314328999764,0.050712498183303575,0.13167322024666755
100,0.55,2948,1930.5829414669981,35.651608331412106,3.7149264093039345,25.11299922828509,48.380393942862334,betweenness_centrality,0.00016144877905040631,1.2919585664255502e-08,0.001562836511954496
100,0.55,2948,1930.5829414669981,35.651608331412106,3.7149264093039345,25.11299922828509,48.380393942862334,eigenvector_centrality,0.0003704052418559373,4.924186084868878e-11,0.003556604222638799
100,0.6,3170,1987.763426839609,36.80317251544875,3.8603312674266936,25.577266193515264,50.384314312233684,degree_centrality,0.2929782675237222,0.19753086419753085,0.40495867768595056
100,0.6,3170,1987.763426839609,36.80317251544875,3.8603312674266936,25.577266193515264,50.384314312233684,closeness_centrality,0.10206425391405739,0.06608252599243855,0.1448414082429847
100,0.6,3170,1987.763426839609,36.80317251544875,3.8603312674266936,25.577266193515264,50.384314312233684,betweenness_centrality,0.00017101710528219443,3.061598924962745e-08,0.001603421256424616
100,0.6,3170,1987.763426839609,36.80317251544875,3.8603312674266936,25.577266193515264,50.384314312233684,eigenvector_centrality,0.00035102565415596495,2.4543329982055157e-07,0.0034942379065228363
100,0.65,3392,2040.7326746094282,37.849922815091304,3.8590660452498224,25.873485205882762,50.76491831444866,degree_centrality,0.3431568207325785,0.22538516477910422,0.4857667584940313
100,0.65,3392,2040.7326746094282,37.849922815091304,3.8590660452498224,25.873485205882762,50.76491831444866,closeness_centrality,0.11866231660141491,0.0741092904093991,0.16457773760330585
100,0.65,3392,2040.7326746094282,37.849922815091304,3.8590660452498224,25.873485205882762,50.76491831444866,betweenness_centrality,0.00018162635808983065,1.63512477949192e-08,0.0016789975126966967
100,0.65,3392,2040.7326746094282,37.849922815091304,3.8590660452498224,25.873485205882762,50.76491831444866,eigenvector_centrality,0.0003640484538542942,4.5269310518491035e-08,0.004157839105242881
100,0.7,3615,2090.2845717686914,38.84333981963051,4.008850602689369,26.437122407506912,52.57867822981153,degree_centrality,0.3976981940618305,0.286603407815529,0.5143352719110296
100,0.7,3615,2090.2845717686914,38.84333981963051,4.008850602689369,26.437122407506912,52.57867822981153,closeness_centrality,0.13793900442977244,0.09025227738154085,0.18677236109548603
100,0.7,3615,2090.2845717686914,38.84333981963051,4.008850602689369,26.437122407506912,52.57867822981153,betweenness_centrality,0.0001919262011243597,7.778235546535058e-09,0.0017255737437130545
100,0.7,3615,2090.2845717686914,38.84333981963051,4.008850602689369,26.437122407506912,52.57867822981153,eigenvector_centrality,0.00035322506332785347,8.82684777913073e-12,0.0040079038929478235
100,0.75,3838,2136.644742104528,39.76673775059866,4.140873934728201,26.966268341488483,53.93314590038803,degree_centrality,0.45652076318743,0.31996735027038054,0.6207529843893481
100,0.75,3838,2136.644742104528,39.76673775059866,4.140873934728201,26.966268341488483,53.93314590038803,closeness_centrality,0.1604585097892608,0.10338698224852068,0.23714979796822488
100,0.75,3838,2136.644742104528,39.76673775059866,4.140873934728201,26.966268341488483,53.93314590038803,betweenness_centrality,0.0002029436193629323,2.598112631492158e-07,0.0017773183568216356
100,0.75,3838,2136.644742104528,39.76673775059866,4.140873934728201,26.966268341488483,53.93314590038803,eigenvector_centrality,0.00034461794518003767,1.979081870899664e-08,0.004051977479015012
100,0.8,4060,2180.010631071994,40.631604683569854,4.247443273378208,28.273822022620152,56.12688619684548,degree_centrality,0.5188123660850935,0.3796551372308948,0.7028874604632181
100,0.8,4060,2180.010631071994,40.631604683569854,4.247443273378208,28.273822022620152,56.12688619684548,closeness_centrality,0.18622096755205778,0.12015835746063135,0.2815856879870137
100,0.8,4060,2180.010631071994,40.631604683569854,4.247443273378208,28.273822022620152,56.12688619684548,betweenness_centrality,0.00021402832022333822,9.257828688798981e-08,0.001804774888862
100,0.8,4060,2180.010631071994,40.631604683569854,4.247443273378208,28.273822022620152,56.12688619684548,eigenvector_centrality,0.00034326421845454197,1.2596825269204866e-09,0.0036930388463832027
100,0.85,4282,2220.9132866818295,41.437518622912116,4.279222894983823,29.013534563121834,56.71706431094666,degree_centrality,0.5851811039689833,0.4444444444444444,0.7199265381083565
100,0.85,4282,2220.9132866818295,41.437518622912116,4.279222894983823,29.013534563121834,56.71706431094666,closeness_centrality,0.21610276671383208,0.14678624831063275,0.2815856879870137
100,0.85,4282,2220.9132866818295,41.437518622912116,4.279222894983823,29.013534563121834,56.71706431094666,betweenness_centrality,0.0002259323308738745,3.046680365051376e-09,0.001855959944683032
100,0.85,4282,2220.9132866818295,41.437518622912116,4.279222894983823,29.013534563121834,56.71706431094666,eigenvector_centrality,0.00035373823865883703,3.828023507794096e-07,0.004060269820012547
100,0.9,4505,2259.787609399538,42.21502204652293,4.362209201782136,29.694959867372326,57.574879530928754,degree_centrality,0.6556514641363129,0.5289256198347108,0.8081828384858688
100,0.9,4505,2259.787609399538,42.21502204652293,4.362209201782136,29.694959867372326,57.574879530928754,closeness_centrality,0.2508557803432713,0.1589094277416849,0.33685930529008257
100,0.9,4505,2259.787609399538,42.21502204652293,4.362209201782136,29.694959867372326,57.574879530928754,betweenness_centrality,0.00023807468439580024,2.420362113833873e-07,0.001900708610042233
100,0.9,4505,2259.787609399538,42.21502204652293,4.362209201782136,29.694959867372326,57.574879530928754,eigenvector_centrality,0.00034935119378418767,1.0400565400386099e-10,0.004263134626680893
100,0.95,4728,2296.671458808414,42.9521177787024,4.464856165106854,29.971335361810436,58.93712368662736,degree_centrality,0.7302928272625239,0.6049382716049383,0.8635853484338333
100,0.95,4728,2296.671458808414,42.9521177787024,4.464856165106854,29.971335361810436,58.93712368662736,closeness_centrality,0.291651834285873,0.209363922039404,0.3711621301775148
