m,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
10,0.9,28252,11841.565203770668,86.4380335818693,34.34986127481763,55.3156470872565,211.95608774303506,degree_centrality,0.692284834115578,0.33910743375106844,0.8020677085853453
10,0.9,28252,11841.565203770668,86.4380335818693,34.34986127481763,55.3156470872565,211.95608774303506,closeness_centrality,0.1987610843621455,0.10132690574345932,0.28188683750821436
10,0.9,28252,11841.565203770668,86.4380335818693,34.34986127481763,55.3156470872565,211.95608774303506,betweenness_centrality,7.680765753573357e-05,9.002972201659295e-11,0.0032395277418512756
10,0.9,28252,11841.565203770668,86.4380335818693,34.34986127481763,55.3156470872565,211.95608774303506,eigenvector_centrality,0.001260019091750429,3.2476809966568813e-09,0.02528697046657084
10,0.95,29689,12020.881095363029,87.85700993228147,35.21455158790834,56.505016237933795,217.52931523978776,degree_centrality,0.7711155626522164,0.39755810390154994,0.8831470460153867
10,0.95,29689,12020.881095363029,87.85700993228147,35.21455158790834,56.505016237933795,217.52931523978776,closeness_centrality,0.23618428000856312,0.1316472554873881,0.32269591848841167
10,0.95,29689,12020.881095363029,87.85700993228147,35.21455158790834,56.505016237933795,217.52931523978776,betweenness_centrality,7.844513446511779e-05,2.4508962145587902e-09,0.003261803691967612
10,0.95,29689,12020.881095363029,87.85700993228147,35.21455158790834,56.505016237933795,217.52931523978776,eigenvector_centrality,0.0012696238232692404,2.4287582469283546e-09,0.025518632105820834
10,1.0,31125,12191.245213893659,89.17971138298815,35.97558902666795,57.544849813946236,223.42452139218693,degree_centrality,0.8542885437331659,0.44981532555926507,0.9212915920710956
10,1.0,31125,12191.245213893659,89.17971138298815,35.97558902666795,57.544849813946236,223.42452139218693,closeness_centrality,0.2807873131341765,0.16115592640532544,0.3634532176461162
10,1.0,31125,12191.245213893659,89.17971138298815,35.97558902666795,57.544849813946236,223.42452139218693,betweenness_centrality,8.012904492770245e-05,1.8770636029934524e-08,0.0032835248912515638
10,1.0,31125,12191.245213893659,89.17971138298815,35.97558902666795,57.544849813946236,223.42452139218693,eigenvector_centrality,0.0012834104212137076,6.173591808603888e-09,0.025639333446315322
15,0.0,3525,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
15,0.0,3525,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
15,0.0,3525,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,1.6092835046231839e-35,0.0,1.7333369499485123e-33
15,0.0,3525,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,9.644094196519084e-34,0.0,1.9259299443872359e-32
15,0.05,4905,4198.64468695178,28.410319988989986,7.023763295483965,12.836642149025849,55.29446963175815,degree_centrality,0.0021545458944210558,0.0001451589490492085,0.007112788503411235
15,0.05,4905,4198.64468695178,28.410319988989986,7.023763295483965,12.836642149025849,55.29446963175815,closeness_centrality,0.0007637275991524983,1.9844366244051605e-05,0.004716409860894547
15,0.05,4905,4198.64468695178,28.410319988989986,7.023763295483965,12.836642149025849,55.29446963175815,betweenness_centrality,5.82242752968378e-06,6.426060928266477e-11,0.0002013909276912234
15,0.05,4905,4198.64468695178,28.410319988989986,7.023763295483965,12.836642149025849,55.29446963175815,eigenvector_centrality,8.769518653332834e-05,6.595535710886239e-10,0.0008032495554337841
15,0.1,6285,6211.041312307358,43.184130402670874,9.413527318530894,22.16017949677487,86.12846999681855,degree_centrality,0.008219609361139333,0.0013064305414428794,0.02090288866308607
15,0.1,6285,6211.041312307358,43.184130402670874,9.413527318530894,22.16017949677487,86.12846999681855,closeness_centrality,0.0017452007710625967,0.0002522065922832174,0.006430955214824143
15,0.1,6285,6211.041312307358,43.184130402670874,9.413527318530894,22.16017949677487,86.12846999681855,betweenness_centrality,1.2786576724058376e-05,1.0486145168438093e-10,0.0004606640728224193
15,0.1,6285,6211.041312307358,43.184130402670874,9.413527318530894,22.16017949677487,86.12846999681855,eigenvector_centrality,0.00021736591245186378,1.6266981947731193e-12,0.0025231212515806796
15,0.15,7665,7622.594061898737,53.648802295276724,12.315248550470484,30.789524317067617,99.56126740112758,degree_centrality,0.01827506007967614,0.004128965661844166,0.041950936275221354
15,0.15,7665,7622.594061898737,53.648802295276724,12.315248550470484,30.789524317067617,99.56126740112758,closeness_centrality,0.003096902989951235,0.0006086539458440964,0.008949767465022062
15,0.15,7665,7622.594061898737,53.648802295276724,12.315248550470484,30.789524317067617,99.56126740112758,betweenness_centrality,1.7804501628662295e-05,7.65004983447173e-11,0.0006345812361265836
15,0.15,7665,7622.594061898737,53.648802295276724,12.315248550470484,30.789524317067617,99.56126740112758,eigenvector_centrality,0.00035732418163549875,6.681179741951449e-09,0.004494025523127019
15,0.2,9045,8718.102863347776,61.96552683585849,15.285149454298638,41.536094304322674,109.23492381044227,degree_centrality,0.032185803454783,0.00780632570442412,0.061999000016128764
15,0.2,9045,8718.102863347776,61.96552683585849,15.285149454298638,41.536094304322674,109.23492381044227,closeness_centrality,0.004927975226247223,0.0012992026288363174,0.012388287018687338
15,0.2,9045,8718.102863347776,61.96552683585849,15.285149454298638,41.536094304322674,109.23492381044227,betweenness_centrality,2.1514811107221604e-05,4.107464911281692e-10,0.0007601137748985648
15,0.2,9045,8718.102863347776,61.96552683585849,15.285149454298638,41.536094304322674,109.23492381044227,eigenvector_centrality,0.00046036097859830226,7.268818038492087e-08,0.006157651409669909
15,0.25,10425,9615.53768191023,68.71993089055482,17.655615347107556,46.79543144214119,122.31766008520077,degree_centrality,0.050008483734133344,0.016515862647376665,0.08595022660924823
15,0.25,10425,9615.53768191023,68.71993089055482,17.655615347107556,46.79543144214119,122.31766008520077,closeness_centrality,0.007325770146233073,0.0025409006375965272,0.016987947323728346
15,0.25,10425,9615.53768191023,68.71993089055482,17.655615347107556,46.79543144214119,122.31766008520077,betweenness_centrality,2.445094297431742e-05,5.104797978506721e-14,0.0008808916180046579
15,0.25,10425,9615.53768191023,68.71993089055482,17.655615347107556,46.79543144214119,122.31766008520077,eigenvector_centrality,0.0005564746540582512,2.6302967223563067e-08,0.00731429502778388
15,0.3,11805,10376.42865875762,74.52351206755228,19.980294169731764,49.35795411570549,135.452354390783,degree_centrality,0.07176297156497478,0.02845115401364494,0.12490121127078592
15,0.3,11805,10376.42865875762,74.52351206755228,19.980294169731764,49.35795411570549,135.452354390783,closeness_centrality,0.010372258694093684,0.003942145930178816,0.02037887049001942
15,0.3,11805,10376.42865875762,74.52351206755228,19.980294169731764,49.35795411570549,135.452354390783,betweenness_centrality,2.6849523196352094e-05,1.1373878810567262e-14,0.0009561034397694339
15,0.3,11805,10376.42865875762,74.52351206755228,19.980294169731764,49.35795411570549,135.452354390783,eigenvector_centrality,0.000628701552042573,5.69670362685566e-09,0.008140629792005673
15,0.35,13185,11037.22733030606,79.50322014326503,21.99884103134826,52.55920700692412,148.76682849427837,degree_centrality,0.0975392009806293,0.040321930291446886,0.15175561684488956
15,0.35,13185,11037.22733030606,79.50322014326503,21.99884103134826,52.55920700692412,148.76682849427837,closeness_centrality,0.014196064844471815,0.006186554405289888,0.024900169910919416
15,0.35,13185,11037.22733030606,79.50322014326503,21.99884103134826,52.55920700692412,148.76682849427837,betweenness_centrality,2.89977783860961e-05,1.5917881544191956e-11,0.0010217361163668555
15,0.35,13185,11037.22733030606,79.50322014326503,21.99884103134826,52.55920700692412,148.76682849427837,eigenvector_centrality,0.0006958583130298587,9.621003784667076e-09,0.008973314836531214
15,0.4,14565,11621.400987806523,84.01742828816134,24.139092850715496,56.61519559174,162.15119425812438,degree_centrality,0.1271636263931226,0.05240238060676439,0.20594829115659424
15,0.4,14565,11621.400987806523,84.01742828816134,24.139092850715496,56.61519559174,162.15119425812438,closeness_centrality,0.018897665688222546,0.009350583174739333,0.036938778536627186
15,0.4,14565,11621.400987806523,84.01742828816134,24.139092850715496,56.61519559174,162.15119425812438,betweenness_centrality,3.058048598565674e-05,3.9553996638873126e-10,0.0010671464435243843
15,0.4,14565,11621.400987806523,84.01742828816134,24.139092850715496,56.61519559174,162.15119425812438,eigenvector_centrality,0.0007458325487045776,1.6573979676112998e-09,0.009896661518497342
15,0.45,15945,12144.980663610184,88.00980862697602,25.896571219517558,59.387470826789894,168.3763256270783,degree_centrality,0.16084424444767023,0.07025693133981709,0.2642538023580264
15,0.45,15945,12144.980663610184,88.00980862697602,25.896571219517558,59.387470826789894,168.3763256270783,closeness_centrality,0.024636658969479433,0.013066359502801331,0.048817417106541604
15,0.45,15945,12144.980663610184,88.00980862697602,25.896571219517558,59.387470826789894,168.3763256270783,betweenness_centrality,3.2193510681657676e-05,3.7159595651443115e-11,0.0011294493294101656
15,0.45,15945,12144.980663610184,88.00980862697602,25.896571219517558,59.387470826789894,168.3763256270783,eigenvector_centrality,0.0007947161735103608,1.1251046129376549e-07,0.010489602101714119
15,0.5,17325,12619.418052610783,91.68859096736955,27.653137858754313,60.445194541637754,177.77983891101005,degree_centrality,0.19830828535023656,0.08832115611038534,0.307156336188126
15,0.5,17325,12619.418052610783,91.68859096736955,27.653137858754313,60.445194541637754,177.77983891101005,closeness_centrality,0.03150344313986844,0.017545394795798096,0.059012767041917255
15,0.5,17325,12619.418052610783,91.68859096736955,27.653137858754313,60.445194541637754,177.77983891101005,betweenness_centrality,3.360395473341087e-05,3.238822420652307e-12,0.0011674467532154635
15,0.5,17325,12619.418052610783,91.68859096736955,27.653137858754313,60.445194541637754,177.77983891101005,eigenvector_centrality,0.0008284313374868008,1.487713686779374e-09,0.011050420082726975
15,0.55,18705,13053.185188715677,94.9836840577256,29.105799190577674,63.157846201414166,188.69392068606928,degree_centrality,0.23988696956500688,0.10844986371187561,0.34852663666715056
15,0.55,18705,13053.185188715677,94.9836840577256,29.105799190577674,63.157846201414166,188.69392068606928,closeness_centrality,0.03978379055628332,0.022079255144050704,0.06902188066068989
15,0.55,18705,13053.185188715677,94.9836840577256,29.105799190577674,63.157846201414166,188.69392068606928,betweenness_centrality,3.498745013396679e-05,2.4605687415786275e-11,0.0011955706513782408
15,0.55,18705,13053.185188715677,94.9836840577256,29.105799190577674,63.157846201414166,188.69392068606928,eigenvector_centrality,0.0008694002144015513,7.224664076016563e-09,0.011603501856358145
15,0.6,20085,13452.72930712871,98.09356050807195,30.65228708183662,64.73751922797254,196.8433606875163,degree_centrality,0.2853062369961776,0.13064305414428795,0.39755810390154994
15,0.6,20085,13452.72930712871,98.09356050807195,30.65228708183662,64.73751922797254,196.8433606875163,closeness_centrality,0.04966382451394481,0.028151055874835823,0.07962494445061047
15,0.6,20085,13452.72930712871,98.09356050807195,30.65228708183662,64.73751922797254,196.8433606875163,betweenness_centrality,3.625983908150753e-05,1.8532767663105353e-10,0.0012277507496878059
15,0.6,20085,13452.72930712871,98.09356050807195,30.65228708183662,64.73751922797254,196.8433606875163,eigenvector_centrality,0.0008957633358500152,2.38358140768282e-09,0.012066044630311482
15,0.65,21465,13823.072435480948,100.9026051249272,31.882099686033815,67.13804438121737,200.74520242396832,degree_centrality,0.334821696424251,0.15175561684488956,0.4498153255592652
15,0.65,21465,13823.072435480948,100.9026051249272,31.882099686033815,67.13804438121737,200.74520242396832,closeness_centrality,0.06144937633056104,0.03126504237805609,0.09659482470821247
15,0.65,21465,13823.072435480948,100.9026051249272,31.882099686033815,67.13804438121737,200.74520242396832,betweenness_centrality,3.7568628510364674e-05,1.1690867272374914e-10,0.001259565866830507
15,0.65,21465,13823.072435480948,100.9026051249272,31.882099686033815,67.13804438121737,200.74520242396832,eigenvector_centrality,0.0009302212683037339,4.727669924430573e-08,0.012530872821990674
15,0.7,22845,14168.203757058083,103.5568864000781,33.11435374244062,69.29847459174475,208.23519480778288,degree_centrality,0.3880808374058483,0.18812599796777468,0.534249447589555
15,0.7,22845,14168.203757058083,103.5568864000781,33.11435374244062,69.29847459174475,208.23519480778288,closeness_centrality,0.07533840595359907,0.04015967178802665,0.12327401526255465
15,0.7,22845,14168.203757058083,103.5568864000781,33.11435374244062,69.29847459174475,208.23519480778288,betweenness_centrality,3.883700054906741e-05,3.663996528307007e-12,0.0012824299246952436
15,0.7,22845,14168.203757058083,103.5568864000781,33.11435374244062,69.29847459174475,208.23519480778288,eigenvector_centrality,0.000955399824093882,5.905326072115044e-07,0.012644852579228285
15,0.75,24225,14491.345331150309,106.01618681987651,34.18894610405324,70.627460408137,212.7201088739764,degree_centrality,0.44541888034063937,0.22078676150384668,0.5883937355849099
15,0.75,24225,14491.345331150309,106.01618681987651,34.18894610405324,70.627460408137,212.7201088739764,closeness_centrality,0.0918530880841985,0.04743724879060366,0.142357923482499
15,0.75,24225,14491.345331150309,106.01618681987651,34.18894610405324,70.627460408137,212.7201088739764,betweenness_centrality,4.010047163412651e-05,2.2202894877624408e-11,0.00130527626656908
15,0.75,24225,14491.345331150309,106.01618681987651,34.18894610405324,70.627460408137,212.7201088739764,eigenvector_centrality,0.0009833544061688935,3.0816093746177344e-07,0.012887014367797461
15,0.8,25605,14795.137347846565,108.34287137407185,35.26603555186379,72.00078918666519,216.20726513908986,degree_centrality,0.5067257624877016,0.24006064418315826,0.6516185222818985
15,0.8,25605,14795.137347846565,108.34287137407185,35.26603555186379,72.00078918666519,216.20726513908986,closeness_centrality,0.11145410623021096,0.05696204406270683,0.16679350849210253
15,0.8,25605,14795.137347846565,108.34287137407185,35.26603555186379,72.00078918666519,216.20726513908986,betweenness_centrality,4.135956785773684e-05,5.375460852402998e-13,0.0013262536652957552
15,0.8,25605,14795.137347846565,108.34287137407185,35.26603555186379,72.00078918666519,216.20726513908986,eigenvector_centrality,0.0010042308739825333,1.3457955842360336e-07,0.01336673380602608
15,0.85,26985,15081.770540974596,110.5789486256809,36.3912260865413,74.075430187467,222.10843543816904,degree_centrality,0.5718027773745579,0.26839889679198725,0.731746262157062
15,0.85,26985,15081.770540974596,110.5789486256809,36.3912260865413,74.075430187467,222.10843543816904,closeness_centrality,0.13463687183669623,0.0878141341034028,0.20143075909841565
15,0.85,26985,15081.770540974596,110.5789486256809,36.3912260865413,74.075430187467,222.10843543816904,betweenness_centrality,4.260498841281255e-05,8.247683645543989e-14,0.0013437147936440504
15,0.85,26985,15081.770540974596,110.5789486256809,36.3912260865413,74.075430187467,222.10843543816904,eigenvector_centrality,0.001020084762369043,1.1823324875384825e-09,0.013696936109720535
15,0.9,28365,15353.082899971783,112.67018490004286,37.38034814255121,75.35562082575223,227.77153138763708,degree_centrality,0.640961145787971,0.29831776906824076,0.7806325704424122
15,0.9,28365,15353.082899971783,112.67018490004286,37.38034814255121,75.35562082575223,227.77153138763708,closeness_centrality,0.16226464875233923,0.10450030002121792,0.22478040393851817
15,0.9,28365,15353.082899971783,112.67018490004286,37.38034814255121,75.35562082575223,227.77153138763708,betweenness_centrality,4.3880532305308135e-05,4.028872375681725e-12,0.00135975031751847
15,0.9,28365,15353.082899971783,112.67018490004286,37.38034814255121,75.35562082575223,227.77153138763708,eigenvector_centrality,0.0010392023345254442,7.808730483325725e-08,0.013998285535314568
15,0.95,29745,15610.631657810658,114.68290850357374,38.4030683779909,76.85615664372932,233.74532399706337,degree_centrality,0.7139447428267286,0.31612393348494366,0.8532120449670165
15,0.95,29745,15610.631657810658,114.68290850357374,38.4030683779909,76.85615664372932,233.74532399706337,closeness_centrality,0.19507770028651,0.11525219609138204,0.2540212093290334
15,0.95,29745,15610.631657810658,114.68290850357374,38.4030683779909,76.85615664372932,233.74532399706337,betweenness_centrality,4.518079750122752e-05,6.606062698037289e-09,0.0013745774918666094
15,0.95,29745,15610.631657810658,114.68290850357374,38.4030683779909,76.85615664372932,233.74532399706337,eigenvector_centrality,0.0010524536506989208,2.029414774635424e-08,0.014476647481556273
15,1.0,31125,15855.747781054633,116.60363843100642,39.407045448017456,78.52935827489436,237.71996681713344,degree_centrality,0.7908246641183211,0.358074869760165,0.8831470460153867
15,1.0,31125,15855.747781054633,116.60363843100642,39.407045448017456,78.52935827489436,237.71996681713344,closeness_centrality,0.23413359877809267,0.14015428903310523,0.2904012345679012
15,1.0,31125,15855.747781054633,116.60363843100642,39.407045448017456,78.52935827489436,237.71996681713344,betweenness_centrality,4.6517367787809155e-05,6.894616387473726e-08,0.001388248158598773
15,1.0,31125,15855.747781054633,116.60363843100642,39.407045448017456,78.52935827489436,237.71996681713344,eigenvector_centrality,0.0010635366022470427,8.861037434371745e-08,0.014602061318311906
20,0.0,4600,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
20,0.0,4600,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
20,0.0,4600,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,6.87712390499422e-36,0.0,5.89816045468591e-34
20,0.0,4600,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,2.9404135425932124e-34,0.0,6.933347799794049e-33
20,0.05,5926,4538.754985093806,31.301291502417172,7.42190600961167,12.546894459887637,52.60480553183544,degree_centrality,0.001985387332462378,0.0001451589490492085,0.005822486734084935
20,0.05,5926,4538.754985093806,31.301291502417172,7.42190600961167,12.546894459887637,52.60480553183544,closeness_centrality,0.0002570616570316482,1.4820662736411277e-05,0.0008386044994639475
20,0.05,5926,4538.754985093806,31.301291502417172,7.42190600961167,12.546894459887637,52.60480553183544,betweenness_centrality,2.926930900610933e-06,3.225539068931256e-11,8.933396601974723e-05
20,0.05,5926,4538.754985093806,31.301291502417172,7.42190600961167,12.546894459887637,52.60480553183544,eigenvector_centrality,5.043840387764021e-05,2.454927055268777e-10,0.0003887722316687037
20,0.1,7252,6863.186123866017,48.540040024068915,9.092056157330084,26.94306957532107,81.99632818384883,degree_centrality,0.007573039144529928,0.0013064305414428802,0.018644860566765047
20,0.1,7252,6863.186123866017,48.540040024068915,9.092056157330084,26.94306957532107,81.99632818384883,closeness_centrality,0.0008648517376097991,0.00020951656548431088,0.002111428701985725
20,0.1,7252,6863.186123866017,48.540040024068915,9.092056157330084,26.94306957532107,81.99632818384883,betweenness_centrality,6.8566359382322686e-06,2.99483906068282e-11,0.00022827809879450738
20,0.1,7252,6863.186123866017,48.540040024068915,9.092056157330084,26.94306957532107,81.99632818384883,eigenvector_centrality,0.0001323900862376128,7.40562527047027e-09,0.0012228042125203198
20,0.15,8579,8539.69049756135,60.97195147531614,11.637227632716497,38.70075850717722,97.82911538731653,degree_centrality,0.01686256673279462,0.00195158142610603,0.03872518185190559
20,0.15,8579,8539.69049756135,60.97195147531614,11.637227632716497,38.70075850717722,97.82911538731653,closeness_centrality,0.0018873367053955066,0.0003162248464185327,0.005011577247765982
20,0.15,8579,8539.69049756135,60.97195147531614,11.637227632716497,38.70075850717722,97.82911538731653,betweenness_centrality,1.0349640548244499e-05,1.5574823833916557e-10,0.00033016513552305826
20,0.15,8579,8539.69049756135,60.97195147531614,11.637227632716497,38.70075850717722,97.82911538731653,eigenvector_centrality,0.0002266731794656775,7.344459649316327e-10,0.0022516344981599527
20,0.2,9905,9861.813640647228,70.98498249169474,14.39315749067577,47.44803812765748,116.15621393399545,degree_centrality,0.029745068627925336,0.010080482572861722,0.06401509653070112
20,0.2,9905,9861.813640647228,70.98498249169474,14.39315749067577,47.44803812765748,116.15621393399545,closeness_centrality,0.0033799330414972964,0.0015647683311291564,0.007516441657978309
20,0.2,9905,9861.813640647228,70.98498249169474,14.39315749067577,47.44803812765748,116.15621393399545,betweenness_centrality,1.306223834942794e-05,4.880223047740822e-11,0.00041045383489904364
20,0.2,9905,9861.813640647228,70.98498249169474,14.39315749067577,47.44803812765748,116.15621393399545,eigenvector_centrality,0.0003064270578554989,1.874610717419948e-09,0.003136175749592399
20,0.25,11231,10957.568298272983,79.16942756914378,16.66051338680851,54.031570845742536,132.31388058122488,degree_centrality,0.04631757552297541,0.01651586264737665,0.09562748987919548
20,0.25,11231,10957.568298272983,79.16942756914378,16.66051338680851,54.031570845742536,132.31388058122488,closeness_centrality,0.005420911681069782,0.0023469369674226272,0.010814118649230622
20,0.25,11231,10957.568298272983,79.16942756914378,16.66051338680851,54.031570845742536,132.31388058122488,betweenness_centrality,1.545640676218016e-05,1.0725674760797424e-10,0.00045328098540387116
20,0.25,11231,10957.568298272983,79.16942756914378,16.66051338680851,54.031570845742536,132.31388058122488,eigenvector_centrality,0.000389262711533743,2.1267725098378543e-09,0.003859009761017952
20,0.3,12558,11895.253842824088,86.0809058640544,18.418220413623974,62.429013299931604,142.1091641491225,degree_centrality,0.06663582845437976,0.022080289027596334,0.12207867615038465
20,0.3,12558,11895.253842824088,86.0809058640544,18.418220413623974,62.429013299931604,142.1091641491225,closeness_centrality,0.008083559785018903,0.0032779454543293697,0.015094187094413541
20,0.3,12558,11895.253842824088,86.0809058640544,18.418220413623974,62.429013299931604,142.1091641491225,betweenness_centrality,1.7667045232562645e-05,5.540191435491135e-10,0.000521870873477737
20,0.3,12558,11895.253842824088,86.0809058640544,18.418220413623974,62.429013299931604,142.1091641491225,eigenvector_centrality,0.00047111059551679956,1.7858249426414415e-07,0.00507612062585629
20,0.35,13884,12714.316690866131,92.30449436292099,20.44280016416475,65.64006068558996,152.7254941374426,degree_centrality,0.09043570264995725,0.027112465927968902,0.15175561684488956
20,0.35,13884,12714.316690866131,92.30449436292099,20.44280016416475,65.64006068558996,152.7254941374426,closeness_centrality,0.011449086611282867,0.005162544774065513,0.019897540217310543
20,0.35,13884,12714.316690866131,92.30449436292099,20.44280016416475,65.64006068558996,152.7254941374426,betweenness_centrality,1.9432921088010795e-05,1.1156977285865427e-11,0.0005743484740895826
20,0.35,13884,12714.316690866131,92.30449436292099,20.44280016416475,65.64006068558996,152.7254941374426,eigenvector_centrality,0.0005297143549114633,9.268627151815654e-09,0.005692304493297803
20,0.4,15210,13442.204711387847,97.71464617187318,22.030085420187547,68.68987628179673,162.59546702804568,degree_centrality,0.11805228947920196,0.03266076353607199,0.195158142610603
20,0.4,15210,13442.204711387847,97.71464617187318,22.030085420187547,68.68987628179673,162.59546702804568,closeness_centrality,0.01565349461811056,0.006360747659810166,0.027202199921338203
20,0.4,15210,13442.204711387847,97.71464617187318,22.030085420187547,68.68987628179673,162.59546702804568,betweenness_centrality,2.1072821698704688e-05,3.7427391778491766e-11,0.0006169261838170698
20,0.4,15210,13442.204711387847,97.71464617187318,22.030085420187547,68.68987628179673,162.59546702804568,eigenvector_centrality,0.0005936676875995493,1.2561262015522093e-09,0.0063719427246045944
20,0.45,16536,14097.378109721883,102.79447391572431,24.057844432916248,72.46642970463905,172.2461482551923,degree_centrality,0.14909669198883893,0.056144255737810685,0.2322543184787341
20,0.45,16536,14097.378109721883,102.79447391572431,24.057844432916248,72.46642970463905,172.2461482551923,closeness_centrality,0.020815255108405487,0.01080785874296411,0.03415275065161142
20,0.45,16536,14097.378109721883,102.79447391572431,24.057844432916248,72.46642970463905,172.2461482551923,betweenness_centrality,2.234714414766289e-05,3.01229012465294e-12,0.0006441545247736221
20,0.45,16536,14097.378109721883,102.79447391572431,24.057844432916248,72.46642970463905,172.2461482551923,eigenvector_centrality,0.0006329518730639664,7.789685113640276e-08,0.0067198984047077085
20,0.5,17862,14693.161908223485,107.28727140856248,25.573505582357775,75.67001890767419,182.87792383220085,degree_centrality,0.18391845292817868,0.07240205803132205,0.27257624877018105
20,0.5,17862,14693.161908223485,107.28727140856248,25.573505582357775,75.67001890767419,182.87792383220085,closeness_centrality,0.027064449922582764,0.015013815826348273,0.04472798367492779
20,0.5,17862,14693.161908223485,107.28727140856248,25.573505582357775,75.67001890767419,182.87792383220085,betweenness_centrality,2.365011732752902e-05,9.160052410706614e-12,0.0006784514558195351
20,0.5,17862,14693.161908223485,107.28727140856248,25.573505582357775,75.67001890767419,182.87792383220085,eigenvector_centrality,0.0006788102370568536,5.6677374717930785e-08,0.007501116061738962
20,0.55,19189,15239.896720060377,111.4911467798869,27.2879957172651,78.78012210943811,189.8037893034225,degree_centrality,0.2224548636312318,0.0883211561103853,0.32981726101191905
20,0.55,19189,15239.896720060377,111.4911467798869,27.2879957172651,78.78012210943811,189.8037893034225,closeness_centrality,0.0346707045660829,0.02022184443511196,0.05581940570523613
20,0.55,19189,15239.896720060377,111.4911467798869,27.2879957172651,78.78012210943811,189.8037893034225,betweenness_centrality,2.4820964857313427e-05,1.698865250079399e-11,0.0007095155661987785
20,0.55,19189,15239.896720060377,111.4911467798869,27.2879957172651,78.78012210943811,189.8037893034225,eigenvector_centrality,0.0007122882196760376,1.9579341427648905e-08,0.008296575348128938
20,0.6,20515,15744.388381931905,115.41531373825906,28.995162521429425,80.96295976596419,200.66113815917984,degree_centrality,0.26447947613748135,0.10582087385687328,0.3874937501008048
20,0.6,20515,15744.388381931905,115.41531373825906,28.995162521429425,80.96295976596419,200.66113815917984,closeness_centrality,0.043752542930567455,0.026970714343583682,0.06809294353816697
20,0.6,20515,15744.388381931905,115.41531373825906,28.995162521429425,80.96295976596419,200.66113815917984,betweenness_centrality,2.5885973312687964e-05,3.994385605804482e-11,0.0007306088856556396
20,0.6,20515,15744.388381931905,115.41531373825906,28.995162521429425,80.96295976596419,200.66113815917984,eigenvector_centrality,0.0007391648609684203,7.407247912813515e-08,0.008752618116734086
20,0.65,21841,16213.044461905292,119.03130307566606,30.48977449741255,82.79537134923615,203.76707234750546,degree_centrality,0.31020131933355904,0.11928839857421655,0.47162142546087965
20,0.65,21841,16213.044461905292,119.03130307566606,30.48977449741255,82.79537134923615,203.76707234750546,closeness_centrality,0.05457912069224832,0.03224351672447683,0.08666009309327148
20,0.65,21841,16213.044461905292,119.03130307566606,30.48977449741255,82.79537134923615,203.76707234750546,betweenness_centrality,2.6975371522951416e-05,2.726536763482577e-13,0.0007480371002265273
20,0.65,21841,16213.044461905292,119.03130307566606,30.48977449741255,82.79537134923615,203.76707234750546,eigenvector_centrality,0.000766020912537977,3.130703222111421e-08,0.00916761042626796
20,0.7,23168,16650.960183326224,122.39479394843985,31.83492504377692,85.25199041409896,209.78841254103156,degree_centrality,0.359683359945807,0.1455621683521233,0.5167819873873001
20,0.7,23168,16650.960183326224,122.39479394843985,31.83492504377692,85.25199041409896,209.78841254103156,closeness_centrality,0.06748882575059482,0.04247865448199464,0.1000907740068662
20,0.7,23168,16650.960183326224,122.39479394843985,31.83492504377692,85.25199041409896,209.78841254103156,betweenness_centrality,2.8066859296311805e-05,5.531997194644494e-12,0.0007657816006563349
20,0.7,23168,16650.960183326224,122.39479394843985,31.83492504377692,85.25199041409896,209.78841254103156,eigenvector_centrality,0.0007924823074991561,1.8509259763986125e-08,0.009581191005451989
20,0.75,24494,17061.354797012853,125.53228099459864,33.04315597777213,87.34758543936262,216.51540392828957,degree_centrality,0.41272366574732644,0.15807809551458848,0.5520072256899081
20,0.75,24494,17061.354797012853,125.53228099459864,33.04315597777213,87.34758543936262,216.51540392828957,closeness_centrality,0.0827210237400162,0.04926475235294338,0.11673571447953017
20,0.75,24494,17061.354797012853,125.53228099459864,33.04315597777213,87.34758543936262,216.51540392828957,betweenness_centrality,2.9165706211929084e-05,1.1360507989129062e-12,0.0007826327089903704
20,0.75,24494,17061.354797012853,125.53228099459864,33.04315597777213,87.34758543936262,216.51540392828957,eigenvector_centrality,0.0008178189022163044,1.3720055791297472e-07,0.010092586795300834
20,0.8,25820,17447.760313965624,128.50751348340785,34.25156192920695,88.66451492245153,222.04702289727686,degree_centrality,0.46944326704407946,0.17444879921291587,0.6387155045886356
20,0.8,25820,17447.760313965624,128.50751348340785,34.25156192920695,88.66451492245153,222.04702289727686,closeness_centrality,0.10085327977335536,0.05946330654539351,0.14048662762931322
20,0.8,25820,17447.760313965624,128.50751348340785,34.25156192920695,88.66451492245153,222.04702289727686,betweenness_centrality,3.0265228713790124e-05,6.876852444756358e-13,0.0007972272123655074
