exp_name,sigma_mean,sigma_variance,uncertainty_mean,uncertainty_variance,dc_distance,dc_correlation,dc_mean_change,bc_distance,bc_correlation,bc_mean_change,cc_distance,cc_correlation,cc_mean_change,ec_distance,ec_correlation,ec_mean_change
BA_600_0.1_0.9,1.0010620941799235,0.00020998963892471237,200.1700871369344,9399.14764764222,0.16149137451307735,0.9999983333287037,0.8956790123456791,0.00027612889010834185,0.9903144175400487,0.19701289884589263,0.05936239769406789,0.9999983333287037,0.10774473784961852,0.0019085364372776533,0.9938579273831316,0.023628036501932813
BA_600_0.1_1.0,0.9943123018917884,0.00029959433675303624,210.45866817434833,10270.508587789134,0.17800779076238177,0.9999957777660493,0.987283950617284,0.00030304484036995964,0.9888436356767658,0.21716225390359808,0.06637898801528323,0.9999957777660493,0.12048008403043924,0.0021752644067096674,0.9927377576048823,0.027011282867859063
BA_600_0.2_0.1,1.027438987293003,0.00040062451102556304,91.05563791675631,1270.8682185237149,0.032832498608792435,0.9999963333231481,0.10243055555555561,5.491462041634698e-05,0.9975522154228206,0.04832104832104812,0.013004112351492245,0.9999963333231481,0.0217057976584604,0.00019349772704384407,0.9990809974472151,0.0014064470395558249
BA_600_0.2_0.2,1.0090536381385398,0.000202105679121154,146.46758103639513,3175.5599846365603,0.06442960489705063,0.9999992222200618,0.20100694444444459,0.00010774181420911466,0.9955999877777438,0.09482391482391489,0.026180377357042248,0.9999992222200618,0.0436989437013662,0.0003526385779521148,0.997917771993811,0.0024022446365900693
BA_600_0.2_0.3,1.0044961261867649,0.00021624592761775998,190.47976976704865,5295.294403161533,0.09614913745130774,0.9999989444415124,0.2999652777777779,0.00016078451078814003,0.9927715354764874,0.1415069615069616,0.04015249020215238,0.9999989444415124,0.06702047815752901,0.0006363496459579681,0.9958096550268195,0.005133914219985216
BA_600_0.2_0.4,0.9990577290930429,0.0004208868377744283,226.72667084470828,7267.067747965769,0.12721758486366166,0.999998222217284,0.3968923611111112,0.00021273843622685886,0.9882239117330881,0.18723177723177725,0.054510570861879604,0.999998222217284,0.09098625030253302,0.0009899244838256042,0.9914982541618171,0.008602595457525751
BA_600_0.2_0.5,0.991984265406335,0.0009535253593024244,257.34009614949076,8933.36944681714,0.15736783528102394,0.9999962222117283,0.4909548611111113,0.00026315691518565866,0.9832259534054262,0.23160524160524157,0.06898589305422347,0.9999962222117283,0.11514771600318784,0.0013643604205973783,0.987904244178456,0.012283590630439436
BA_600_0.2_0.6,0.9875768701730474,0.0022020765816279015,284.07472874882086,10163.139678306645,0.18702281580411798,0.9999747777077158,0.583472222222222,0.0003127471836189262,0.9778497162492118,0.27524979524979526,0.08357914570692859,0.9999747777077158,0.13950602518236535,0.0017804388461149527,0.9836907324742569,0.016217280941131725
BA_600_0.2_0.7,0.9806961594740566,0.0043996696281541695,306.9531915166689,10869.240648626153,0.21524207011686147,0.9999374998263884,0.671510416666667,0.00035993657210177464,0.9735978155494877,0.31678132678132664,0.09761816877072235,0.9999374998263884,0.1629392427452851,0.0022136473381555817,0.9808034466762408,0.019948195391620502
BA_600_0.2_0.8,0.972340433302356,0.007321020721086866,326.8059495570982,11224.414237881856,0.24215915414579856,0.9998972774924375,0.7554861111111114,0.00040494841830401054,0.968032966758241,0.3563963963963962,0.11122263359276838,0.9998972774924375,0.18564711796947067,0.0026552833515431163,0.9785963849899583,0.023426611285804866
BA_600_0.2_0.9,0.9644789155894957,0.010692422084914112,344.5250736905529,11371.941483788967,0.2683194212576516,0.9998422217839494,0.8371006944444446,0.00044869468437734334,0.9651398476106878,0.39489762489762475,0.12472959602261179,0.9998422217839494,0.2081922471992229,0.0031145557285051965,0.9768447690132472,0.02675024535152098
BA_600_0.2_1.0,0.9536797981087246,0.014089151716841074,359.88141881270263,11355.432354244364,0.2927991096271564,0.9996241656226823,0.9134722222222221,0.0004896306181056122,0.9612139478165217,0.43092547092547073,0.1376470230081887,0.9996241656226823,0.22975335408897501,0.0035641612003503766,0.9747724299234165,0.029816789450835737
BA_600_0.3_0.1,1.0163595856896,0.00037336761210959114,119.29809932262656,1839.214016435831,0.042570951585976624,0.999998166661574,0.10119047619047619,7.118888225079692e-05,0.9984477179103275,0.07348703170028827,0.019771090944317258,0.999998166661574,0.030897563277613505,0.000217507489944987,0.9981634393428871,0.0008031347731131837
BA_600_0.3_0.2,0.9987552293388174,0.0006572354113411484,191.38104990714376,4440.611354543761,0.08338341680578741,0.9999948333189814,0.1982010582010582,0.0001394371518491427,0.9975226042294562,0.1439385206532181,0.04004066679294834,0.9999948333189814,0.06257414117396227,0.0005105279080943148,0.9951847088464134,0.0028801056247075235
BA_600_0.3_0.3,0.9868640666435847,0.00245974049120719,246.3874780054563,6569.785845962828,0.1226544240400668,0.9999771110475307,0.29154761904761906,0.0002051077325084724,0.9970127139242053,0.21172910662824174,0.060434546839612545,0.9999771110475307,0.0944449772847526,0.0009221184023845196,0.9885211903366399,0.006100757835964564
BA_600_0.3_0.4,0.9707123985299297,0.007067552533841954,289.37727985225365,7780.944360327156,0.1591430161380078,0.9999289442470674,0.37828042328042344,0.00026612544504683524,0.9964586568296023,0.2747166186359268,0.07970966796302716,0.9999289442470674,0.1245674564272375,0.0014217607782945252,0.9812138922608118,0.009715880621574842
BA_600_0.3_0.5,0.9543991773957862,0.01318369711821478,324.4961958337408,8455.46248416182,0.19345019476905956,0.999727721465893,0.45982804232804236,0.00032349530897835986,0.9946659296275823,0.3339385206532178,0.0982665853657826,0.999727721465893,0.1535675521378833,0.0019668075275329753,0.9724647568465468,0.013309302415352005
BA_600_0.3_0.6,0.9402636365071493,0.02038086836591112,354.06246739011345,8628.790743243615,0.22607122982749028,0.9995018319495332,0.537367724867725,0.0003780455348285785,0.9948794302206395,0.3902497598463014,0.11620271231635522,0.9995018319495332,0.18159749843530354,0.002567126629094461,0.9652690146361518,0.016995641278542542
BA_600_0.3_0.7,0.9247032481309473,0.027668403855610226,378.87369881525257,8492.829782555898,0.25651641624930444,0.9989413303925844,0.6097354497354498,0.00042895721780820094,0.9934523151453198,0.44280499519692607,0.13329386767169063,0.9989413303925844,0.20830695293967333,0.003193230720004052,0.9577402715007541,0.020427750584493174
BA_600_0.3_0.8,0.9088848675520635,0.0348556026867416,400.07072545341873,8154.046858271968,0.28510294936004454,0.9981831060641835,0.6776851851851855,0.0004767607848830172,0.9918936441490115,0.492151777137368,0.14969156843757175,0.9981831060641835,0.2339327010811438,0.0038158170897320564,0.9532406478906886,0.02363116267237671
BA_600_0.3_0.9,0.8936264928620615,0.041802814867790666,418.53347185247304,7701.803528329362,0.31220367278798,0.9972692146367074,0.7421031746031748,0.0005220797203812369,0.9899159164331012,0.5389337175792508,0.16562314523835148,0.9972692146367074,0.25883000713777976,0.004417177932807928,0.9494476929102581,0.02661488621261488
BA_600_0.3_1.0,0.8767359829398238,0.04800343095848328,434.315886861194,7202.919754113766,0.33722314969393435,0.9964274345206514,0.801574074074074,0.0005639183105249734,0.987381353837094,0.5821229586935638,0.18070980303446607,0.9964274345206514,0.2824069035880553,0.004982674966529006,0.9459250720140889,0.02928465154053884
BA_600_0.4_0.1,1.0061286630902497,0.0011246195327393339,135.1178763645868,2561.286152884105,0.04786310517529215,0.9999967222131173,0.09954861111111082,8.005058675676012e-05,0.995093708593635,0.09218649517684868,0.025217043847375695,0.9999967222131173,0.037661014970520414,0.0003116968977171842,0.9991849977361048,0.0009167543181170734
BA_600_0.4_0.2,0.9719614937368783,0.007740438325750468,211.85616830148746,5125.8168736148555,0.09091263216471898,0.9999495554154317,0.18908564814814796,0.00015208824040943516,0.992294923041453,0.17510182207931366,0.048706834245902386,0.9999495554154317,0.07274242075335403,0.0007510433824558095,0.9984878846885685,0.0040883240295205275
BA_600_0.4_0.3,0.9434510987740103,0.01957579969934546,266.6934971941876,6725.705867915478,0.12977740678909294,0.9997477770771586,0.26991898148148136,0.0002170655368473235,0.9888772468812413,0.24995712754555144,0.07008842316108946,0.9997477770771586,0.10467528112755574,0.001357544756372132,0.9981560504334734,0.007832381681008159
BA_600_0.4_0.4,0.915733353256789,0.031864016342127426,308.2116415034991,7575.367250906204,0.16476349471341123,0.9990974974930485,0.3426851851851851,0.00027563772671022874,0.9903478620773947,0.3173419078242226,0.08952031793259942,0.9990974974930485,0.13369632278195157,0.002060467755276314,0.9972832702313063,0.011739195538423593
BA_600_0.4_0.5,0.8885960273067182,0.043180905379981024,340.84497171417274,7965.7197127017735,0.19637729549248747,0.9980374389928861,0.4084375,0.0003283997922778739,0.9873939649832361,0.3782315112540189,0.10732142027251504,0.9980374389928861,0.16028181732972308,0.0027644010290646223,0.9961253225703405,0.015436677328103554
BA_600_0.4_0.6,0.8660235125749197,0.053551939499246144,368.1292774910651,8176.957374630608,0.22608792431830832,0.9964101011391698,0.47023148148148136,0.00037816601568606896,0.9849121247559021,0.43545551982850994,0.12446388940634087,0.9964101011391698,0.18588365990049235,0.0034449523863706137,0.995170486584685,0.01893943466287145
