fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.13,12953.036628607964,23.340449240952953,5.877416952507201,0.016869307746184566,0.009043077111145178,0.028280532785037293,2.4393977812639507e-05,2.1952673719547572e-11,0.00042771929625533636,0.12745858135374702,0.10460306863792837,0.15008946824535735,0.00026787487196238075,6.303202615716639e-11,0.011359300520423695
0.14,13163.740763239031,23.76121037412315,6.001800131477754,0.019555483411339204,0.010630249869489107,0.030686341997653306,2.446794413528299e-05,6.3656502726667e-11,0.0004278114925922021,0.12952024776723764,0.10605375842394812,0.15257277596735075,0.0002688586514145414,9.260796080220645e-16,0.01133282992757044
0.15,13360.099033629864,24.152019747675126,6.111302638788327,0.022436199963727445,0.012794576358139922,0.035039043047051056,2.4552873293121e-05,4.387918425790644e-11,0.0004274410349354928,0.13162058549534536,0.10789876954090985,0.1558064834191383,0.00026884930925356464,8.282952238616133e-11,0.01128753037668392
0.16,13543.941119829204,24.52064617661699,6.226463693938027,0.025518978437897327,0.01616130645159674,0.03849294740185632,2.4622437294858743e-05,2.135320236243232e-12,0.0004249166721803737,0.13376065091819653,0.11073392068070206,0.15840631878279945,0.0002680674698820351,7.184777783963443e-09,0.011221003557029036
0.17,13716.767533726772,24.865671494096976,6.329090979771336,0.028798550302053808,0.01799196593991389,0.04169935701467233,2.470467254293156e-05,2.9489987724881026e-11,0.0004240985431286064,0.13594228815322698,0.11286607204233878,0.16154785035873032,0.00026864088651565646,3.627761481325609e-11,0.011192411410539496
0.18,13879.824133506878,25.191021287085135,6.42615027727722,0.03227842256671085,0.019639258878498118,0.045459874288703114,2.478594019756649e-05,3.522807952155478e-11,0.00042546861995423256,0.13816611849119176,0.11385042968472614,0.1640166332255746,0.00026897413475948987,1.6122161016986433e-10,0.011106270964744322
0.19,14034.156676951554,25.499050747955312,6.518289930561724,0.03595787579371159,0.020777534291047804,0.05208812416019624,2.4865947168233717e-05,1.9883210298555344e-12,0.0004257497504905891,0.1404330463899756,0.11564668236511198,0.16577243658889523,0.0002690714887998418,3.7502586674793994e-10,0.011124305661257121
0.2,14180.651505507481,25.79115779832787,6.601404059266935,0.039830637444251,0.023455888320753192,0.056281506731957184,2.4945664739859134e-05,2.449005133825416e-11,0.000425468453027201,0.1427426704828203,0.11768002649902665,0.16755144592892715,0.00026931691390070806,1.0758652429497302e-12,0.01106652550746042
0.21,14320.066386508406,26.06902698378349,6.6817012350137714,0.04390242695147587,0.02597291986681376,0.0601452303154005,2.502881742612022e-05,2.950225965420243e-11,0.0004265817349707977,0.1450974931981764,0.1187117866541289,0.17013390919773927,0.00026896232570280926,1.3025193478347044e-11,0.011104448388961262
0.22,14453.0542392621,26.33521507093627,6.762961932190347,0.04817356896435962,0.02929956984011038,0.06515524533542552,2.5104139395298034e-05,6.050129724756546e-13,0.00042686680514432743,0.1474977024474129,0.12038390896387338,0.17303160514378,0.0002684821369323707,2.198826420922093e-10,0.011012472385677138
0.23,14580.181628708948,26.588634576486253,6.837952906467572,0.052643271900529226,0.03174746317889461,0.07196786375965555,2.5184097257719004e-05,1.2724383190987102e-12,0.00042785732891565103,0.14994608354516098,0.1214424932865404,0.1751773892046944,0.00026910473709494985,7.178615296301919e-10,0.011077902735253914
0.24,14701.943353103907,26.830989856595625,6.907901463573308,0.05731070008947881,0.035039043047051056,0.07968328689049411,2.5271021744843555e-05,5.1035840903468555e-11,0.00042816919997555163,0.15244366131375933,0.12315820520751304,0.17873498124974188,0.0002696950666007781,5.775962926928218e-12,0.010869095046164741
0.25,14818.774075710036,27.06403886628295,6.976092433085754,0.06217874731588424,0.03968032096160225,0.08602095589082576,2.5351390665277348e-05,3.1386163872793824e-12,0.0004280012743716166,0.15499065744294593,0.1253415886513742,0.18209868086021835,0.0002704681329291321,5.499212925610835e-10,0.010938821455476248
0.26,14931.057691396283,27.288111874986086,7.042757694679557,0.06723997470944373,0.04376849321794267,0.09138668197727258,2.5432805415020017e-05,1.2212496561811048e-11,0.00042794426258769945,0.15758744246335382,0.12756899921702178,0.18544282846416635,0.0002704270298873052,7.848298977703539e-10,0.010798693193658296
0.27,15039.13493767788,27.50464849921952,7.1100223899842705,0.0725061878695509,0.0463175888601314,0.09629248868488108,2.5506938527473957e-05,5.6801626521213925e-11,0.00042742206626651837,0.16023579112548017,0.1303015279534503,0.18903692352957815,0.00026994128684774163,1.0553690744417492e-09,0.010710587793026291
0.28,15143.309630828662,27.712030361020826,7.169056945837334,0.07796935674413114,0.05208812416019624,0.10453797140483827,2.5589012946826003e-05,3.1309028907071714e-11,0.0004279935632830671,0.16293803274237545,0.1319262611786973,0.1911732822059001,0.0002697686815172022,4.5546231786610237e-10,0.010682474858900943
0.29,15243.853814761342,27.9124553589416,7.224807469949055,0.08362587412237046,0.05628150673195718,0.10911812713614515,2.566921895052198e-05,3.900711616780962e-12,0.00042820591632584715,0.16569284865964853,0.1340492737313595,0.19522071415271058,0.00026961776989078913,6.881400902560256e-11,0.010815282123522878
0.3,15341.012042499264,28.108053210145677,7.288240961332185,0.08948514280045781,0.06113120127134143,0.12415218020823626,2.5744889161486216e-05,1.901910360118924e-13,0.00042818205536768986,0.16850518802424985,0.13645409737451786,0.19905151103806457,0.0002690040608010242,5.0568061700702075e-12,0.010766624398166608
0.31,15435.004959895452,28.295611460755165,7.343431867757791,0.09553903252601954,0.06773540307073839,0.13276139001864729,2.582383543060149e-05,1.473657062487593e-11,0.0004272744873464797,0.1713733473207256,0.14040530017557676,0.20330747337587415,0.00026892294867286547,8.138214486384428e-10,0.010817497377964357
0.32,15526.032323759982,28.477848363608622,7.3995166043430975,0.10178916453991532,0.07522637752867985,0.1342243144044946,2.5903176157820565e-05,1.6505215646270532e-12,0.0004272269338601434,0.17430028467632835,0.14319793323639232,0.20463971454370464,0.00026908094290291123,6.75096384569897e-10,0.010889212159786851
0.33,15614.275558243204,28.65445795928683,7.453550495840905,0.10823837250664095,0.08024941858775693,0.13866118370622874,2.598201299510134e-05,1.0145151908295791e-12,0.000427567754026583,0.17728725721514194,0.1455303885998172,0.20699738720958338,0.00026889527307355775,1.0091251890000111e-09,0.010876633533880147
0.34,15699.899931735852,28.825636103876413,7.505455966712008,0.11488836183530901,0.08602095589082576,0.1454517580643707,2.606091788681698e-05,2.68801693076629e-12,0.00042770049180364695,0.180337193555887,0.14817350065045726,0.20938898810036333,0.00026893411779971695,1.147462771230971e-10,0.010825716214088529
0.35,15783.056419941227,28.992788936258762,7.55909453931728,0.12173914454995578,0.08958007056105152,0.1555469383297211,2.613628096231851e-05,5.156360817847625e-10,0.00042825440447420774,0.18344942159932076,0.15005664488448467,0.21251475137172698,0.00026807112332170483,1.2370007019045009e-11,0.010854808867595985
