graph_size,real_fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
50,0.4,836,712.728895113175,25.394499951894744,6.64980971576492,15.727707777472686,39.296628369627285,degree_centrality,0.039167013744273234,0.014993752603082028,0.08163265306122448
50,0.4,836,712.728895113175,25.394499951894744,6.64980971576492,15.727707777472686,39.296628369627285,closeness_centrality,0.013480390030284228,0.0021162015382049934,0.04938271604938271
50,0.4,836,712.728895113175,25.394499951894744,6.64980971576492,15.727707777472686,39.296628369627285,betweenness_centrality,4.4362003223345656e-05,5.226962428005335e-09,0.0006331134527027484
50,0.4,836,712.728895113175,25.394499951894744,6.64980971576492,15.727707777472686,39.296628369627285,eigenvector_centrality,0.0001912048959135787,1.0836498132881303e-12,0.0012983687611492793
50,0.45,859,753.535412053448,26.873532006215957,6.63056309543897,16.205755074277327,39.99177378809887,degree_centrality,0.046863806747188645,0.014993752603082028,0.0937109537692628
50,0.45,859,753.535412053448,26.873532006215957,6.63056309543897,16.205755074277327,39.99177378809887,closeness_centrality,0.015979045852579043,0.002956683725188776,0.05114556213017751
50,0.45,859,753.535412053448,26.873532006215957,6.63056309543897,16.205755074277327,39.99177378809887,betweenness_centrality,5.399441485093819e-05,3.804393607901091e-10,0.0007353247649589829
50,0.45,859,753.535412053448,26.873532006215957,6.63056309543897,16.205755074277327,39.99177378809887,eigenvector_centrality,0.00021459539001298148,2.1532381628279684e-09,0.0015670493177917994
50,0.5,878,785.6838019292016,28.007430854290096,6.601088062043176,16.205755074277327,41.60648363221407,degree_centrality,0.05386089129529362,0.014993752603082028,0.10662224073302792
50,0.5,878,785.6838019292016,28.007430854290096,6.601088062043176,16.205755074277327,41.60648363221407,closeness_centrality,0.018267084878023122,0.003965458621635132,0.06059171597633137
50,0.5,878,785.6838019292016,28.007430854290096,6.601088062043176,16.205755074277327,41.60648363221407,betweenness_centrality,6.199374291285648e-05,3.3136639302426198e-09,0.0008159389118117431
50,0.5,878,785.6838019292016,28.007430854290096,6.601088062043176,16.205755074277327,41.60648363221407,eigenvector_centrality,0.0002583125396515137,2.9070695131622317e-07,0.0017916562932882962
50,0.55,899,819.7331444487978,29.168313590079286,6.613650603421472,17.634598373081207,41.948705066206976,degree_centrality,0.06234069137859225,0.014993752603082028,0.12036651395251982
50,0.55,899,819.7331444487978,29.168313590079286,6.613650603421472,17.634598373081207,41.948705066206976,closeness_centrality,0.02090909999883587,0.003965458621635132,0.061830162619737124
50,0.55,899,819.7331444487978,29.168313590079286,6.613650603421472,17.634598373081207,41.948705066206976,betweenness_centrality,7.172576720458846e-05,8.723242686181254e-10,0.0009084681950799627
50,0.55,899,819.7331444487978,29.168313590079286,6.613650603421472,17.634598373081207,41.948705066206976,eigenvector_centrality,0.00030425125226455566,1.5523702698403657e-08,0.002044074991216136
50,0.6,921,853.8844482372438,30.33705179314972,6.654611460938682,18.286675069660898,43.39348990887987,degree_centrality,0.07193669304456475,0.014993752603082028,0.13494377342773842
50,0.6,921,853.8844482372438,30.33705179314972,6.654611460938682,18.286675069660898,43.39348990887987,closeness_centrality,0.02411726303292288,0.005155342872541853,0.07217643127645355
50,0.6,921,853.8844482372438,30.33705179314972,6.654611460938682,18.286675069660898,43.39348990887987,betweenness_centrality,8.23279700230862e-05,6.298337895622805e-09,0.0010015204975554097
50,0.6,921,853.8844482372438,30.33705179314972,6.654611460938682,18.286675069660898,43.39348990887987,eigenvector_centrality,0.0003557021623266213,3.026594048610845e-08,0.002330164281919026
50,0.65,940,882.2347767045575,31.3213125139194,6.716802581011852,18.286675069660898,43.39348990887987,degree_centrality,0.08076634735526865,0.014993752603082028,0.15035401915868388
50,0.65,940,882.2347767045575,31.3213125139194,6.716802581011852,18.286675069660898,43.39348990887987,closeness_centrality,0.027217057940292343,0.006540188340535758,0.07282176013442551
50,0.65,940,882.2347767045575,31.3213125139194,6.716802581011852,18.286675069660898,43.39348990887987,betweenness_centrality,9.104783262573463e-05,4.013951301180373e-10,0.0010713128643590755
50,0.65,940,882.2347767045575,31.3213125139194,6.716802581011852,18.286675069660898,43.39348990887987,eigenvector_centrality,0.00039747807725728514,1.1731521012109813e-07,0.002597191385885525
50,0.7,955,903.9232162837525,32.048178553623615,6.915772178827027,18.90334643010939,44.68472120654432,degree_centrality,0.08851311953352768,0.014993752603082028,0.16659725114535612
50,0.7,955,903.9232162837525,32.048178553623615,6.915772178827027,18.90334643010939,44.68472120654432,closeness_centrality,0.030217155717065767,0.006540188340535758,0.08401596303297625
50,0.7,955,903.9232162837525,32.048178553623615,6.915772178827027,18.90334643010939,44.68472120654432,betweenness_centrality,9.810223863599605e-05,1.1274653055604592e-09,0.0011256705450361111
50,0.7,955,903.9232162837525,32.048178553623615,6.915772178827027,18.90334643010939,44.68472120654432,eigenvector_centrality,0.00044723024833787767,9.074938390105435e-08,0.00282418304871012
50,0.75,975,931.9543903405963,32.96452408113908,6.907635390609416,20.044702279354933,45.150384778893134,degree_centrality,0.09890878800499792,0.014993752603082028,0.18367346938775514
50,0.75,975,931.9543903405963,32.96452408113908,6.907635390609416,20.044702279354933,45.150384778893134,closeness_centrality,0.033999346096486575,0.00995592852213244,0.09000000000000002
50,0.75,975,931.9543903405963,32.96452408113908,6.907635390609416,20.044702279354933,45.150384778893134,betweenness_centrality,0.0001084040216032714,4.6470785863567024e-11,0.0012031325205620821
50,0.75,975,931.9543903405963,32.96452408113908,6.907635390609416,20.044702279354933,45.150384778893134,eigenvector_centrality,0.0005076199910659856,5.60655491206995e-10,0.0030892527389537587
50,0.8,993,956.3717310660468,33.743441007789635,6.84310333431105,21.082176984773596,45.498308082313436,degree_centrality,0.10875468554768843,0.014993752603082028,0.20158267388588083
50,0.8,993,956.3717310660468,33.743441007789635,6.84310333431105,21.082176984773596,45.498308082313436,closeness_centrality,0.0373100007358547,0.00995592852213244,0.09601269589367191
50,0.8,993,956.3717310660468,33.743441007789635,6.84310333431105,21.082176984773596,45.498308082313436,betweenness_centrality,0.00011736823567313137,4.891668256457669e-10,0.0012673814305499576
50,0.8,993,956.3717310660468,33.743441007789635,6.84310333431105,21.082176984773596,45.498308082313436,eigenvector_centrality,0.0005688547636878602,1.722676939923092e-07,0.0033306035323367894
50,0.85,1011,980.0712887773979,34.47936211982542,6.778242032868682,22.480726361263873,45.498308082313436,degree_centrality,0.11926697209496043,0.014993752603082028,0.20158267388588094
50,0.85,1011,980.0712887773979,34.47936211982542,6.778242032868682,22.480726361263873,45.498308082313436,closeness_centrality,0.040922824111822916,0.011900826446281,0.09601269589367191
50,0.85,1011,980.0712887773979,34.47936211982542,6.778242032868682,22.480726361263873,45.498308082313436,betweenness_centrality,0.00012641738326886468,3.0022701257571116e-08,0.0013292686866907162
50,0.85,1011,980.0712887773979,34.47936211982542,6.778242032868682,22.480726361263873,45.498308082313436,eigenvector_centrality,0.0006399096302645426,1.9532100351154708e-06,0.0035745796052424708
50,0.9,1029,1003.0967025720687,35.212691425384534,6.7561624081383576,22.911360715593734,45.72963362841989,degree_centrality,0.13014577259475216,0.014993752603082028,0.22032486463973341
50,0.9,1029,1003.0967025720687,35.212691425384534,6.7561624081383576,22.911360715593734,45.72963362841989,closeness_centrality,0.04496689031651377,0.011900826446281,0.10204475308641973
50,0.9,1029,1003.0967025720687,35.212691425384534,6.7561624081383576,22.911360715593734,45.72963362841989,betweenness_centrality,0.00013523925977395308,1.1507130269309454e-08,0.0013890533896148832
50,0.9,1029,1003.0967025720687,35.212691425384534,6.7561624081383576,22.911360715593734,45.72963362841989,eigenvector_centrality,0.0007012395026461271,4.5193540724638947e-07,0.0038263654509794573
50,0.95,1044,1021.7982331244131,35.802676345474694,6.848952109753745,22.911360715593734,45.845110845839834,degree_centrality,0.13994169096209907,0.014993752603082028,0.23990004164931267
50,0.95,1044,1021.7982331244131,35.802676345474694,6.848952109753745,22.911360715593734,45.845110845839834,closeness_centrality,0.04891280642595564,0.011900826446281,0.1080878213548508
50,0.95,1044,1021.7982331244131,35.802676345474694,6.848952109753745,22.911360715593734,45.845110845839834,betweenness_centrality,0.0001421271969418498,3.741693408930056e-11,0.001432586288108224
50,0.95,1044,1021.7982331244131,35.802676345474694,6.848952109753745,22.911360715593734,45.845110845839834,eigenvector_centrality,0.0007545368523679624,1.0068847382332628e-08,0.004061679905017081
50,1.0,1056,1036.456373752866,36.266065396483526,6.842551494480981,22.911360715593734,45.845110845839834,degree_centrality,0.14777176176593088,0.014993752603082028,0.23990004164931278
50,1.0,1056,1036.456373752866,36.266065396483526,6.842551494480981,22.911360715593734,45.845110845839834,closeness_centrality,0.0519799736127658,0.011900826446281,0.1080878213548508
50,1.0,1056,1036.456373752866,36.266065396483526,6.842551494480981,22.911360715593734,45.845110845839834,betweenness_centrality,0.0001480394994271274,4.855629022234048e-09,0.0014702927234432515
50,1.0,1056,1036.456373752866,36.266065396483526,6.842551494480981,22.911360715593734,45.845110845839834,eigenvector_centrality,0.0007958708650140792,1.603340020190684e-06,0.0042377345692377385
100,0.0,1600,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
100,0.0,1600,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
100,0.0,1600,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,1.2257584892634485e-35,0.0,7.703719777548943e-34
100,0.0,1600,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,9.090389337507753e-34,0.0,1.232595164407831e-32
100,0.05,1706,568.3276487249038,9.371500282851317,4.227365745417495,4.08746284125034,20.291061627727277,degree_centrality,0.0005713702683399661,0.00010203040506070717,0.0036730945821854917
100,0.05,1706,568.3276487249038,9.371500282851317,4.227365745417495,4.08746284125034,20.291061627727277,closeness_centrality,9.174256199520613e-05,9.031719964479951e-06,0.0006636355160177496
100,0.05,1706,568.3276487249038,9.371500282851317,4.227365745417495,4.08746284125034,20.291061627727277,betweenness_centrality,2.1615539988535114e-07,1.4799452451498236e-11,5.040699758348363e-06
100,0.05,1706,568.3276487249038,9.371500282851317,4.227365745417495,4.08746284125034,20.291061627727277,eigenvector_centrality,1.3996214237672058e-05,3.381759567373589e-09,0.0003447287396697953
100,0.1,1795,884.8873942636333,15.279736307440398,5.549418228117886,7.257387842692652,31.432785617795407,degree_centrality,0.0017732884399551078,0.00040812162024283203,0.00826446280991736
100,0.1,1795,884.8873942636333,15.279736307440398,5.549418228117886,7.257387842692652,31.432785617795407,closeness_centrality,0.0002960496479259259,3.652940466127387e-05,0.0021361485770778955
100,0.1,1795,884.8873942636333,15.279736307440398,5.549418228117886,7.257387842692652,31.432785617795407,betweenness_centrality,5.203961408760344e-07,8.004617260054053e-11,9.999821644974636e-06
100,0.1,1795,884.8873942636333,15.279736307440398,5.549418228117886,7.257387842692652,31.432785617795407,eigenvector_centrality,2.5148181421762725e-05,4.657955029825678e-10,0.00041600253484555246
100,0.15,1885,1149.8790946434026,20.416828839310693,6.974244795403301,9.920352855415082,43.875870436565435,degree_centrality,0.003650647893072137,0.0009182736455463729,0.01234567901234569
100,0.15,1885,1149.8790946434026,20.416828839310693,6.974244795403301,9.920352855415082,43.875870436565435,closeness_centrality,0.0006562171416907781,8.311206266367557e-05,0.0056483160371899295
100,0.15,1885,1149.8790946434026,20.416828839310693,6.974244795403301,9.920352855415082,43.875870436565435,betweenness_centrality,7.940783016357505e-07,4.7727600801835794e-12,1.0179207477662233e-05
100,0.15,1885,1149.8790946434026,20.416828839310693,6.974244795403301,9.920352855415082,43.875870436565435,eigenvector_centrality,3.289843678596584e-05,2.2819899948431284e-08,0.0003796755111203711
100,0.2,1968,1362.5893024062982,24.545198073840755,8.192743163449972,9.920352855415082,52.01108640926414,degree_centrality,0.006021834506682997,0.0009182736455463729,0.019997959391898794
100,0.2,1968,1362.5893024062982,24.545198073840755,8.192743163449972,9.920352855415082,52.01108640926414,closeness_centrality,0.0011194506001810942,8.311206266367557e-05,0.009646045918367345
100,0.2,1968,1362.5893024062982,24.545198073840755,8.192743163449972,9.920352855415082,52.01108640926414,betweenness_centrality,1.1452312301256282e-06,2.285877618574171e-10,2.0966238518625795e-05
100,0.2,1968,1362.5893024062982,24.545198073840755,8.192743163449972,9.920352855415082,52.01108640926414,eigenvector_centrality,4.094795073498654e-05,1.2355814166449333e-08,0.0005985559981557366
100,0.25,2058,1568.3728330383467,28.5383637042062,9.667525379357695,14.312670278193842,61.71676961274507,degree_centrality,0.009337822671156005,0.0025507601265177013,0.03305785123966944
100,0.25,2058,1568.3728330383467,28.5383637042062,9.667525379357695,14.312670278193842,61.71676961274507,closeness_centrality,0.0018367583103731696,0.0002361136469056701,0.0171485260770975
100,0.25,2058,1568.3728330383467,28.5383637042062,9.667525379357695,14.312670278193842,61.71676961274507,betweenness_centrality,1.7312072467813278e-06,8.280833590984345e-10,2.464381233979092e-05
100,0.25,2058,1568.3728330383467,28.5383637042062,9.667525379357695,14.312670278193842,61.71676961274507,eigenvector_centrality,5.033743871554031e-05,2.3701631508025006e-09,0.0007280293465880506
100,0.3,2136,1730.4021844156575,31.750196652256587,10.982177717819933,14.312670278193842,70.42026922203944,degree_centrality,0.012812978267523726,0.0025507601265177013,0.04938271604938276
100,0.3,2136,1730.4021844156575,31.750196652256587,10.982177717819933,14.312670278193842,70.42026922203944,closeness_centrality,0.002666647469662477,0.0002361136469056701,0.027625362275087537
100,0.3,2136,1730.4021844156575,31.750196652256587,10.982177717819933,14.312670278193842,70.42026922203944,betweenness_centrality,2.0987171578068685e-06,3.5109874256145104e-11,3.0701365227871116e-05
100,0.3,2136,1730.4021844156575,31.750196652256587,10.982177717819933,14.312670278193842,70.42026922203944,eigenvector_centrality,5.0356924066370674e-05,3.8822934458756706e-10,0.0005486399750283098
100,0.35,2216,1883.8178128532759,34.765145637797616,12.038424978677755,16.187139396109984,76.42261952672578,degree_centrality,0.016906438118559342,0.0036730945821854917,0.0637690031629426
100,0.35,2216,1883.8178128532759,34.765145637797616,12.038424978677755,16.187139396109984,76.42261952672578,closeness_centrality,0.0036522010969108317,0.0003438783057601756,0.03782392282469306
100,0.35,2216,1883.8178128532759,34.765145637797616,12.038424978677755,16.187139396109984,76.42261952672578,betweenness_centrality,2.628406793240304e-06,4.778938406683554e-09,4.083336977571956e-05
100,0.35,2216,1883.8178128532759,34.765145637797616,12.038424978677755,16.187139396109984,76.42261952672578,eigenvector_centrality,5.4727993852057014e-05,7.965388599266064e-09,0.0004105680238239669
100,0.4,2296,2026.3808369386902,37.53130450916886,12.947299834691705,16.187139396109984,80.21135877061604,degree_centrality,0.021565146413631272,0.0036730945821854917,0.07438016528925624
100,0.4,2296,2026.3808369386902,37.53130450916886,12.947299834691705,16.187139396109984,80.21135877061604,closeness_centrality,0.0048194136586211436,0.0003438783057601756,0.045918367346938785
100,0.4,2296,2026.3808369386902,37.53130450916886,12.947299834691705,16.187139396109984,80.21135877061604,betweenness_centrality,3.2356895611836574e-06,4.4143974767056267e-10,5.812859714012404e-05
100,0.4,2296,2026.3808369386902,37.53130450916886,12.947299834691705,16.187139396109984,80.21135877061604,eigenvector_centrality,6.413545825730668e-05,9.46634655508616e-12,0.0005714270040177687
100,0.45,2376,2159.679309356157,40.15539390368356,13.688426140267957,17.90334643010939,83.040008229548,degree_centrality,0.026703397612488557,0.0049994898479746985,0.09182736455463732
100,0.45,2376,2159.679309356157,40.15539390368356,13.688426140267957,17.90334643010939,83.040008229548,closeness_centrality,0.006097169699601465,0.00047342108441009785,0.050388050942331473
100,0.45,2376,2159.679309356157,40.15539390368356,13.688426140267957,17.90334643010939,83.040008229548,betweenness_centrality,4.227243770009495e-06,3.380904454991248e-08,0.00011056217368948046
100,0.45,2376,2159.679309356157,40.15539390368356,13.688426140267957,17.90334643010939,83.040008229548,eigenvector_centrality,6.768995796294447e-05,9.745461778535652e-10,0.0005225876546662407
100,0.5,2457,2286.4712981100656,42.66256275296809,14.424610428818358,22.34075174241669,86.32987838335593,degree_centrality,0.03247627793082341,0.010203040506070805,0.10447913478216507
100,0.5,2457,2286.4712981100656,42.66256275296809,14.424610428818358,22.34075174241669,86.32987838335593,closeness_centrality,0.007621167513483197,0.0010001628507176545,0.059670182390303576
100,0.5,2457,2286.4712981100656,42.66256275296809,14.424610428818358,22.34075174241669,86.32987838335593,betweenness_centrality,5.3146626161608075e-06,8.268736294838174e-08,0.00017211503452341063
100,0.5,2457,2286.4712981100656,42.66256275296809,14.424610428818358,22.34075174241669,86.32987838335593,eigenvector_centrality,7.273539943799075e-05,3.839713360828557e-08,0.0004933025611413404
100,0.55,2534,2400.310732293632,44.89434624196266,15.215485506280412,22.34075174241669,88.57223290856724,degree_centrality,0.03864911743699624,0.010203040506070812,0.12498724619936737
100,0.55,2534,2400.310732293632,44.89434624196266,15.215485506280412,22.34075174241669,88.57223290856724,closeness_centrality,0.009305267460916207,0.0010001628507176545,0.0658777777777778
100,0.55,2534,2400.310732293632,44.89434624196266,15.215485506280412,22.34075174241669,88.57223290856724,betweenness_centrality,6.645593873746764e-06,5.589657523807249e-08,0.00022892575549001578
100,0.55,2534,2400.310732293632,44.89434624196266,15.215485506280412,22.34075174241669,88.57223290856724,eigenvector_centrality,7.750506791520314e-05,8.130486983276771e-09,0.0006597321519595807
100,0.6,2607,2502.881411119785,46.90059806973273,15.742135727596134,23.636207625942863,90.79949108507552,degree_centrality,0.04484644424038362,0.012345679012345684,0.13967962452810934
100,0.6,2607,2502.881411119785,46.90059806973273,15.742135727596134,23.636207625942863,90.79949108507552,closeness_centrality,0.010960985243667752,0.0012243927878155196,0.07401600346020763
100,0.6,2607,2502.881411119785,46.90059806973273,15.742135727596134,23.636207625942863,90.79949108507552,betweenness_centrality,7.968307979793299e-06,6.661235182749305e-08,0.0002854841049054236
100,0.6,2607,2502.881411119785,46.90059806973273,15.742135727596134,23.636207625942863,90.79949108507552,eigenvector_centrality,8.342166635313406e-05,3.810966392395592e-09,0.0008976022921784448
100,0.65,2681,2602.073764051772,48.83722293117816,16.21793983029752,26.016141324265792,92.15109500071944,degree_centrality,0.051572288541985485,0.017243138455259665,0.155188246097337
100,0.65,2681,2602.073764051772,48.83722293117816,16.21793983029752,26.016141324265792,92.15109500071944,closeness_centrality,0.01277423913256447,0.0017508176198598236,0.07986767485822308
100,0.65,2681,2602.073764051772,48.83722293117816,16.21793983029752,26.016141324265792,92.15109500071944,betweenness_centrality,9.526013343338312e-06,6.946055646893297e-08,0.00034381826053571233
100,0.65,2681,2602.073764051772,48.83722293117816,16.21793983029752,26.016141324265792,92.15109500071944,eigenvector_centrality,9.1262558149608e-05,2.1886099110935975e-08,0.001157997411918536
100,0.7,2753,2694.3930696372963,50.631013354124946,16.45231451060362,30.119913990703175,92.15109500071944,degree_centrality,0.05837159473523108,0.019997959391898794,0.15518824609733708
100,0.7,2753,2694.3930696372963,50.631013354124946,16.45231451060362,30.119913990703175,92.15109500071944,closeness_centrality,0.01455465524979423,0.0022542327750065465,0.07986767485822308
100,0.7,2753,2694.3930696372963,50.631013354124946,16.45231451060362,30.119913990703175,92.15109500071944,betweenness_centrality,1.128506258328917e-05,1.557141786986587e-08,0.0004002053871218648
100,0.7,2753,2694.3930696372963,50.631013354124946,16.45231451060362,30.119913990703175,92.15109500071944,eigenvector_centrality,0.00010011052195894667,1.3167529592697707e-08,0.0014108146179498857
100,0.75,2822,2779.3225270819935,52.263426388894025,16.711525037404826,31.596879239125222,92.93034551261829,degree_centrality,0.06537088052239566,0.02295684113865933,0.17998163452708904
100,0.75,2822,2779.3225270819935,52.263426388894025,16.711525037404826,31.596879239125222,92.93034551261829,closeness_centrality,0.01646697668835506,0.0026196163591813795,0.08574173775044636
100,0.75,2822,2779.3225270819935,52.263426388894025,16.711525037404826,31.596879239125222,92.93034551261829,betweenness_centrality,1.3135314542539681e-05,3.2718083399020257e-10,0.0004563506735331079
100,0.75,2822,2779.3225270819935,52.263426388894025,16.711525037404826,31.596879239125222,92.93034551261829,eigenvector_centrality,0.00011077435521247157,2.5892825616729628e-08,0.0016624305054189017
100,0.8,2900,2871.5042206013477,54.03789663645991,16.953109673077666,33.88879476494614,94.4813606814161,degree_centrality,0.07373737373737378,0.029486787062544637,0.19753086419753085
100,0.8,2900,2871.5042206013477,54.03789663645991,16.953109673077666,33.88879476494614,94.4813606814161,closeness_centrality,0.018798671307257434,0.0034488672259058986,0.09467455621301776
100,0.8,2900,2871.5042206013477,54.03789663645991,16.953109673077666,33.88879476494614,94.4813606814161,betweenness_centrality,1.531745111626585e-05,1.4299709834622125e-08,0.0005154226760105661
100,0.8,2900,2871.5042206013477,54.03789663645991,16.953109673077666,33.88879476494614,94.4813606814161,eigenvector_centrality,0.0001237248687521626,1.0153367608964724e-07,0.0019589724606409406
100,0.85,2968,2948.8160865614223,55.53509469421705,17.101318620848744,34.96679727694742,94.7708672986111,degree_centrality,0.08135496377920623,0.03305785123966942,0.2066115702479338
100,0.85,2968,2948.8160865614223,55.53509469421705,17.101318620848744,34.96679727694742,94.7708672986111,closeness_centrality,0.020915125171229093,0.0039150330213988125,0.09765625
100,0.85,2968,2948.8160865614223,55.53509469421705,17.101318620848744,34.96679727694742,94.7708672986111,betweenness_centrality,1.730537295935241e-05,4.801358317482125e-08,0.0005677203721166501
100,0.85,2968,2948.8160865614223,55.53509469421705,17.101318620848744,34.96679727694742,94.7708672986111,eigenvector_centrality,0.00013354527270727297,2.143097409694504e-09,0.002219451736984972
100,0.9,3030,3017.010062138468,56.83080530483588,17.102403934790857,36.00427198236608,95.17552444760312,degree_centrality,0.0884930109172534,0.03683297622691563,0.2253851647791041
100,0.9,3030,3017.010062138468,56.83080530483588,17.102403934790857,36.00427198236608,95.17552444760312,closeness_centrality,0.022786955450962362,0.0044171621066324655,0.10363107524863949
100,0.9,3030,3017.010062138468,56.83080530483588,17.102403934790857,36.00427198236608,95.17552444760312,betweenness_centrality,1.9231937960207878e-05,3.549853022199049e-08,0.0006138519110561895
100,0.9,3030,3017.010062138468,56.83080530483588,17.102403934790857,36.00427198236608,95.17552444760312,eigenvector_centrality,0.00014791852396046375,4.6292439828114165e-09,0.002444329433513484
